书名,评分,评价人数,作者,出版社,url
投资学基础:估值与管理（第3版）,9.3,(107人评价),作者/译者： (澳)科拉多等 / 白雪、胡波 ,出版信息：  北京大学出版社 / 2007-5 / 76.00元,https://book.douban.com/subject/2171619/
投资者养成指南（二）,9.3,(125人评价),作者/译者： 张志雄 ,出版信息：  香港萬里路出版社 / 2020-9 / 76,https://book.douban.com/subject/35220163/
分析与思考:黄奇帆的复旦经济课,9.3,(1325人评价),作者/译者： 黄奇帆 ,出版信息：  上海人民出版社 / 2020-7 / 98.00元,https://book.douban.com/subject/35149551/
公司金融理论（上下册）,9.3,(79人评价),作者/译者： 让·梯若尔 / 王永钦 ,出版信息：  中国人民大学出版社 / 2007-12 / 102.00元,https://book.douban.com/subject/2347627/
股权资产估值:CFA考试系列,9.2,(59人评价),作者/译者： 美）杰拉尔德E.平托、托马斯R.罗宾逊、伊莱恩•亨利、约翰D.斯托 / 刘醒云 ,出版信息：  机械工业出版社 / 2012-7-1 / 99.00元,https://book.douban.com/subject/10815976/
专业投机原理（典藏版）,9.2,(70人评价),作者/译者： 维克托·斯波朗迪 ,出版信息：  机械工业出版社 / 2018-10 / 99,https://book.douban.com/subject/30347305/
乱世华尔街:一位华人交易员亲历2008年美国金融海啸,9.2,(281人评价),作者/译者： 渔阳 ,出版信息：  中国人民大学出版社 / 2015-12-1 / CNY 45.00,https://book.douban.com/subject/26693406/
小狗钱钱,9.2,(1532人评价),作者/译者： [德]博多·舍费尔 / 文燚 ,出版信息：  中信出版集团 / 2021-2 / 39.80元,https://book.douban.com/subject/35295592/
TheIntelligentInvestor:TheDefinitiveBookonValueInvesting.ABookofPracticalCounsel,9.2,(578人评价),作者/译者： Benjamin Graham、Jason Zweig ,出版信息：  HarperBusiness / 2006-2-21 / USD 22.99,https://book.douban.com/subject/1467393/
五大关键数字力:不懂财报，也能轻松选出赚钱绩优股,9.2,(110人评价),作者/译者： 林明樟 ,出版信息：  商周出版 / 2017-1-17 / 420,https://book.douban.com/subject/27004526/
反市場：JG股市操作原理,9.2,(28人评价),作者/译者： JG ,出版信息：  商周出版 / 2019-12-12 / 新台币 420 元,https://book.douban.com/subject/34939695/
"JapaneseCandlestickChartingTechniques,SecondEdition",9.2,(17人评价),作者/译者： Steve Nison ,出版信息：  Prentice Hall Press / 2001-10-1 / USD 100.00,https://book.douban.com/subject/2124790/
企业战略博弈:揭开竞争优势的面纱,9.2,(268人评价),作者/译者： 格林沃德、（美）卡恩 / 程炼 ,出版信息：  机械工业出版社 / 2006-11 / 38.00元,https://book.douban.com/subject/1967814/
股票大作手操盘术(珍藏版),9.2,(210人评价),作者/译者： 杰西•利弗莫尔、理查德•斯密特 ,出版信息：  邓力、鞠玮婕 / 人民邮电出版社 / 45.00,https://book.douban.com/subject/26286602/
投资者的未来（典藏版）,9.2,(183人评价),作者/译者： [美]杰里米 J.西格尔 ,出版信息：  机械工业出版社 / 2018-9 / 80,https://book.douban.com/subject/30313572/
一本书看透股权架构,9.2,(688人评价),作者/译者： 李利威 ,出版信息：  机械工业出版社 / 2019-4 / 79,https://book.douban.com/subject/33413106/
看透银行:投资银行股从入门到精通,9.2,(25人评价),作者/译者： 价投谷子地 ,出版信息：  中国经济出版社 / 2021-4 / 58.00,https://book.douban.com/subject/35433921/
"SeekingWisdom:FromDarwintoMunger,3rdEdition",9.2,(276人评价),作者/译者： ,出版信息： Peter Bevelin / Post Scriptum AB / 2007,https://book.douban.com/subject/2284696/
资本的规则II,9.2,(81人评价),作者/译者： 张巍（清澄君） ,出版信息：  中国法制出版社 / 2019-7 / RMB 88.00,https://book.douban.com/subject/34780437/
私募股权投资管理,9.2,(194人评价),作者/译者： 欧阳良宜 ,出版信息：  北京大学出版社 / 2013-9 / 52.00元,https://book.douban.com/subject/25730741/
选择、价值与决策,9.2,(46人评价),作者/译者： [美] 丹尼尔·卡尼曼（Daniel Kahneman）、阿莫斯·特沃斯基（Amos Tversky） / 郑磊 ,出版信息：  机械工业出版社 / 2018-3 / 259.00,https://book.douban.com/subject/30172741/
大衰退年代:宏观经济学的另一半与全球化的宿命,9.2,(287人评价),作者/译者： 辜朝明（Richard C.Koo） / 杨培雷 ,出版信息：  上海财经大学出版社 / 2019-5 / 78,https://book.douban.com/subject/33451663/
MarginofSafety:Risk-AverseValueInvestingStrategiesfortheThoughtfulInvestor,9.1,(885人评价),作者/译者： Seth A. Klarman ,出版信息：  HarperCollins / 1991-10 / USD 27.50,https://book.douban.com/subject/2335844/
解读中国经济:聚焦新时代的关键问题,9.1,(529人评价),作者/译者： 林毅夫 ,出版信息：  北京大学出版社 / 2018-9 / 68.00元,https://book.douban.com/subject/30329810/
机构投资与基金管理的创新,9.1,(105人评价),作者/译者： 大卫·史文森 / 张磊 ,出版信息：  中国人民大学出版社 / 2002-4 / 40.00元,https://book.douban.com/subject/1511148/
炒股的智慧:在华尔街炒股为生的体验,9.1,(287人评价),作者/译者： 陈江挺 ,出版信息：  商务印书馆 / 2019-1 / 26.00,https://book.douban.com/subject/30482551/
