书名,评分,评价人数,作者,出版社,url
宋词鉴赏辞典,9.4,(1984人评价),作者/译者： 夏承焘、等 ,出版信息：  上海辞书出版社 / 2003-8-1 / 78.00元,https://book.douban.com/subject/1132550/
诗经注析,9.4,(164人评价),作者/译者： 程俊英、蒋见元 ,出版信息：  中华书局 / 2017-9-15 / CNY 58.00,https://book.douban.com/subject/27095950/
宋词三百首,9.4,(3087人评价),作者/译者： 武玉成，顾丛龙 注 ,出版信息：  人民文学出版社 / 2004-08 / 18.00元,https://book.douban.com/subject/1006967/
唐诗鉴赏辞典,9.4,(1079人评价),作者/译者： 萧涤非 等著 ,出版信息：  上海辞书出版社 / 1983-12 / 58.00元,https://book.douban.com/subject/1409305/
莎士比亚全集（全8册）,9.4,(2338人评价),作者/译者： [英] 莎士比亚 / 朱生豪 等 ,出版信息：  译林出版社 / 1998-5 / 220.00元,https://book.douban.com/subject/1089049/
荷马史诗·伊利亚特,9.4,(1244人评价),作者/译者： [古希腊] 荷马 / 罗念生、王焕生 ,出版信息：  人民文学出版社 / 2015-3 / 45.00,https://book.douban.com/subject/25897683/
汉魏六朝诗选,9.4,(387人评价),作者/译者： 余冠英 选注 ,出版信息：  中华书局 / 2012-9 / 29.00元,https://book.douban.com/subject/19975143/
杜詩詳注（全五冊）,9.4,(472人评价),作者/译者： [唐]杜甫著、[清]仇兆鳌注 / 仇兆鳌 注解 ,出版信息：  中华书局 / 1997-10 / 236.00元,https://book.douban.com/subject/1008023/
中国诗歌原理,9.4,(71人评价),作者/译者： 松浦友久 / 孙昌武、郑天刚 ,出版信息：  辽宁教育出版社 / 1990 / 4.50,https://book.douban.com/subject/3092854/
陶渊明诗笺证稿,9.4,(81人评价),作者/译者： 王叔岷 ,出版信息：  中华书局 / 2007-6 / 76.00元,https://book.douban.com/subject/2154586/
古詩十九首,9.4,(376人评价),作者/译者： 商務印書館編輯部 ,出版信息：  香港商務印書館 / 2005-7 / 45.00元,https://book.douban.com/subject/1368387/
