书名,评分,评价人数,作者,出版社,url
国史大纲（上下新校本）,9.5,(606人评价),作者/译者： 钱穆 ,出版信息：  九州出版社 / 2011-7 / 138.00元,https://book.douban.com/subject/7000811/
南京大屠杀:第二次世界大战中被遗忘的大浩劫,9.5,(5606人评价),作者/译者： [美] 张纯如 / 谭春霞、焦国林 ,出版信息：  中信出版社 / 2013-1 / 49.00元,https://book.douban.com/subject/20440053/
史记,9.5,(5316人评价),作者/译者： 司马迁 ,出版信息：  中华书局 / 2006-6 / 28.00元,https://book.douban.com/subject/1836555/
通鉴纪事本末,9.5,(84人评价),作者/译者： （宋）袁枢 ,出版信息：  中华书局 / 1964年10月 / 18.00元,https://book.douban.com/subject/2977963/
资治通鉴（全四册）,9.5,(992人评价),作者/译者： 司马光 ,出版信息：  岳麓书社 / 2009-1 / 128.00元,https://book.douban.com/subject/3522118/
史记（全十册）,9.5,(19475人评价),作者/译者： 司马迁、张守节 / （索隐）司马贞，（正义）张守节 ,出版信息：  中华书局 / 1982-11 / 125.00,https://book.douban.com/subject/1077847/
三国志:(上下册),9.5,(152人评价),作者/译者： 陈寿 ,出版信息：  岳麓书社 / 2005-12 / 58.00元,https://book.douban.com/subject/1743390/
魏晋南北朝史论丛,9.5,(398人评价),作者/译者： 唐长孺 ,出版信息：  中华书局 / 2011-4 / 42.00元,https://book.douban.com/subject/5392430/
陈寅恪：魏晋南北朝史讲演录,9.4,(250人评价),作者/译者： 陈寅恪、万绳楠（整理） ,出版信息：  天津人民出版社 / 2017-3-31 / 39.8元,https://book.douban.com/subject/30762052/
魏晋南北朝隋唐史三论:中国封建社会的形成和前期的变化,9.4,(397人评价),作者/译者： 唐长孺 ,出版信息：  中华书局 / 2011-4-1 / 46.00元,https://book.douban.com/subject/5392437/
没有回家的士兵,9.4,(190人评价),作者/译者： 孙春龙 ,出版信息：  四川人民出版社 / 2017-1 / 46.00,https://book.douban.com/subject/26933864/
雪岗中国历史故事集,9.4,(24人评价),作者/译者： 雪岗 ,出版信息：  中国少年儿童出版社 / 2015-9-1 / 61.00元,https://book.douban.com/subject/26724959/
中国古代史,9.4,(20人评价),作者/译者： 夏曾佑 ,出版信息：  中华书局 / 2015-1 / 48.00元,https://book.douban.com/subject/26319061/
秦汉魏晋史探微:重订本,9.4,(1822人评价),作者/译者： 田余庆 ,出版信息：  中华书局 / 2011-6 / 38.00元,https://book.douban.com/subject/6311230/
