书名,评分,评价人数,作者,出版社,url
永不失败的面包烘焙教科书:享誉世界的日本辻专业厨艺联盟学校的面包大师教你零失败做面包,9.3,(140人评价),作者/译者： （日）梶原庆春，（日）浅田和宏 ,出版信息：  河南科学技术出版社 / 2015-4 / 59.00,https://book.douban.com/subject/26359465/
吃出自愈力:哈佛医学专家讲述饮食的神奇作用,9.3,(14人评价),作者/译者： [美] 威廉•W.李 ,出版信息：  湖南科学技术出版社 / 2021-4 / 78.00元,https://book.douban.com/subject/30436198/
中国菜谱:四川,9.3,(62人评价),作者/译者： 《中国菜谱》编写组 ,出版信息：  中国财政经济出版社 / 1981 / 1.1,https://book.douban.com/subject/2052299/
黃金神威（1）,9.3,(496人评价),作者/译者： 野田サトル / 賴思宇 ,出版信息：  尖端出版有限公司 / 2016-1-29 / 130NT,https://book.douban.com/subject/26751535/
我要的甜蜜“汁”味:78款贴合心意的自制健康饮品,9.3,(43人评价),作者/译者： 蜜思、袁小真 ,出版信息：  中国轻工业出版社 / 2014-4 / 28.00元,https://book.douban.com/subject/25862240/
中国点心（上）,9.3,(23人评价),作者/译者： 江献珠 ,出版信息：  广东教育出版社 / 2010-12 / 38.00元,https://book.douban.com/subject/5399038/
食物與廚藝:麵食、醬料、甜點、飲料,9.3,(113人评价),作者/译者： 哈洛德．馬基 Harold McGee / 蔡承志 ,出版信息：  大家出版社 / 2010-3-15 / NT$400,https://book.douban.com/subject/4706662/
DK厨艺之书（精装）,9.3,(26人评价),作者/译者： [英] 吉尔·诺曼（Jill Norman） / 周再冉 ,出版信息：  华中科技大学出版社 / 2019-1 / 299.00,https://book.douban.com/subject/30756850/
每天都要吃蔬菜:应季蔬菜佐餐料理,9.3,(60人评价),作者/译者： [日] 橘香（Orange Page） / 傅梦翔 ,出版信息：  后浪｜广东旅游出版社 / 2020-9 / 88.00元,https://book.douban.com/subject/35219163/
"Salt,Fat,Acid,Heat:MasteringtheElementsofGoodCooking",9.3,(43人评价),作者/译者： Samin Nosrat、Wendy MacNaughton ,出版信息：  Simon & Schuster / 2017-4-25 / USD 35.00,https://book.douban.com/subject/27037655/
粤厨宝典:食材篇1,9.3,(17人评价),作者/译者： 潘英俊 ,出版信息：  岭南美术出版社 / 2009-12 / 52.00元,https://book.douban.com/subject/4716643/
黃金神威（7）,9.3,(129人评价),作者/译者： 野田サトル / 赖思宇 ,出版信息：  台湾尖端出版有限公司 / 2016-11-22 / 140NT,https://book.douban.com/subject/26922403/
昨日的美食(08),9.3,(117人评价),作者/译者： 吉永史 / 尤楷茵 ,出版信息：  尖端 / 2014-9-16 / 130NT,https://book.douban.com/subject/25984981/
黃金神威（5）,9.3,(130人评价),作者/译者： 野田サトル / 赖思宇 ,出版信息：  尖端出版有限公司 / 2016-8-3 / 130NT,https://book.douban.com/subject/26849112/
食物與廚藝:奶、蛋、肉、魚,9.3,(159人评价),"作者/译者： McGee, Harold / 林慧珍、邱文寶 ",出版信息：  大家出版社 / 2009-9-1 / NT$400,https://book.douban.com/subject/4016036/
掌握法国菜的烹饪艺术,9.2,(26人评价),作者/译者： [美] 朱莉亚·查尔德、[法] 路易丝塔·波索尔、[法] 熙梦·贝克 / 胡炜 ,出版信息：  南方日报出版社 / 2016-9 / 112.00元,https://book.douban.com/subject/26978544/
你不懂蛋糕:231个烘焙中常见问题Q&A,9.2,(53人评价),作者/译者： 中山弘典、木村万纪子 ,出版信息：  谭颖文 / 辽宁科学技术出版社 / 2015-8-1,https://book.douban.com/subject/26715865/
黃金神威（2）,9.2,(169人评价),作者/译者： 野田サトル / 賴思宇 ,出版信息：  尖端出版有限公司 / 2016-1-29 / 130NT,https://book.douban.com/subject/26751538/
銀之匙09,9.2,(210人评价),作者/译者： 荒川弘 / 方郁仁 ,出版信息：  東立出版社 / 2014-4-30 / NT$100,https://book.douban.com/subject/25740978/
原味家常蒸菜,9.2,(40人评价),作者/译者： 烩烩小厨 ,出版信息：  江苏凤凰科学技术出版社 / 2020-10 / 39.80元,https://book.douban.com/subject/35223430/
厨神的家常菜:傳奇餐廳的尋常料理，令人驚艷的好滋味,9.2,(236人评价),作者/译者： [西班牙] 費朗·亞德里亞 / 許妍飛 ,出版信息：  朱雀 / 2012-9-1 / NT1000,https://book.douban.com/subject/14267490/
迷宮飯(01),9.2,(1034人评价),作者/译者： 九井諒子 / 望 ,出版信息：  青文出版社 / 2015-10-16 / NT$130,https://book.douban.com/subject/26634871/
面包制作大全,9.2,(27人评价),作者/译者： 日本辻料理教育研究所 / 于春佳 ,出版信息：  福建科学技术出版社 / 2013-11-1 / CNY 49.80,https://book.douban.com/subject/25742337/
酒吧圣经:葡萄酒烈酒鸡尾酒大全调酒服务品尝指南调酒师宝典,9.2,(111人评价),作者/译者： 费多·迪夫思吉 / 龚宇 ,出版信息：  上海科学普及出版社 / 2006-8 / 288.00元,https://book.douban.com/subject/1911796/
