书名,评分,评价人数,作者,出版社,url
价值之道:公司价值管理的最佳实践,9.0,(68人评价),作者/译者： 魏斌 ,出版信息：  中信出版集团 / 2018-11-1 / 88.00,https://book.douban.com/subject/30388499/
股市真规则（畅销版）:站在巴菲特和晨星公司的肩上投资,9.0,(611人评价),作者/译者： 帕特多尔西 ,出版信息：  中信出版集团 / 2018-4 / 65,https://book.douban.com/subject/30194663/
好运money+,9.0,(53人评价),作者/译者： ,出版信息： 上海第一财经传媒 / 10.00元,https://book.douban.com/subject/10463366/
聪明的投资者（第4版注疏点评版）,9.0,(329人评价),作者/译者： 【美】本杰明•格雷厄姆 / 王中华、黄一义、刘建位审校 ,出版信息：  人民邮电出版社 / 2016-3 / 88.00,https://book.douban.com/subject/26752026/
金融怪杰：华尔街的顶级交易员（典藏版）,9.0,(62人评价),作者/译者： 杰克D.施瓦格 ,出版信息：  机械工业出版社 / 2018-7 / 80,https://book.douban.com/subject/30273539/
随机指标KDJ：波段操作精解,9.0,(26人评价),作者/译者： 凌波 ,出版信息：  北京联合出版公司 / 2019-5 / 59.00,https://book.douban.com/subject/33439375/
炒股的智慧（第四版）,9.0,(668人评价),作者/译者： 陈江挺 ,出版信息：  中国社会科学出版社 / 2016-7-1 / 35.00,https://book.douban.com/subject/26849910/
股票魔法师Ⅱ:像冠军一样思考和交易,9.0,(286人评价),作者/译者： 【美】(美)马克 ·米勒维尼 Mark Minervini / 张泂、马斐儿 ,出版信息：  电子工业出版社 / 2018-4 / 59,https://book.douban.com/subject/30179602/
银行理财蓝宝书:透视银行理财的运行内幕,9.0,(69人评价),作者/译者： 谭松珩、李奇霖、梁路平 ,出版信息：  上海财经大学出版社 / 2017-6 / RMB 38.00,https://book.douban.com/subject/27095124/
会走路的钱（上）:普通人家十年一千万理财实录,9.0,(230人评价),作者/译者： ,出版信息： BayFamily / 2020-2-24 / USD 5.99,https://book.douban.com/subject/34977252/
金融怪杰:华尔街的顶级交易员,9.0,(522人评价),作者/译者： [美] 杰克D.施瓦格 / 戴维 ,出版信息：  机械工业出版社 / 2015-5-1 / 59.00,https://book.douban.com/subject/26376773/
微观经济学:现代原理,9.0,(12人评价),作者/译者： [美] 泰勒•考恩、[美] 亚历克斯•塔巴洛克 / 王弟海 ,出版信息：  格致出版社 / 2013-11-1 / 58.00,https://book.douban.com/subject/25795168/
巴菲特致股东的信:投资者和公司高管教程（原书第4版）,9.0,(1696人评价),作者/译者： [美]沃伦·巴菲特 / 杨天南 ,出版信息：  机械工业出版社 / 2018-3 / 99.00元,https://book.douban.com/subject/30164963/
股市真规则,9.0,(1323人评价),作者/译者： [美] 帕特·多尔西 / 司福连、刘静 ,出版信息：  中信出版社 / 2010-1 / 39.00元,https://book.douban.com/subject/4137173/
一辈子不愁钱的活法:让财富入账的心态修炼书,9.0,(67人评价),作者/译者： 心屋仁之助 / 王倩倩 ,出版信息：  南海出版公司 / 2016-6 / 35.00,https://book.douban.com/subject/26817185/
股市进阶之道：一个散户的自我修养:精装典藏版,9.0,(368人评价),作者/译者： 李杰 ,出版信息：  中国铁道出版社 / 2015-7-1 / 88.00,https://book.douban.com/subject/26427930/
教育心理学（原书第12版）:主动学习版,8.9,(138人评价),作者/译者： 安妮塔•伍尔福克（Anita Woolfolk） / 伍新春 ,出版信息：  机械工业出版社 / 2015-9 / 89.00元,https://book.douban.com/subject/26605887/
价值投资实战手册,8.9,(1329人评价),作者/译者： 唐朝 ,出版信息：  中国经济出版社 / 2019-1 / 59.80,https://book.douban.com/subject/30416923/
现代价值投资的安全边际:为慎思的投资者而作的25个避险策略和工具,8.9,(37人评价),作者/译者： [荷]斯万·卡林 / 凌波 ,出版信息：  中国青年出版社 / 2020-1 / 59.00元,https://book.douban.com/subject/34920710/
个人理财,8.9,(21人评价),作者/译者： 杰克·R.卡普尔 (Jack R.Kapoor)、李·R.德拉贝 (Les R.Diabay)、罗伯特·J.休斯 (Robert J.Hughes) / 上海传神翻译服务有限公司 ,出版信息：  上海人民出版社 / 2011-12-1 / 88.00元,https://book.douban.com/subject/10527872/
一本书读懂财报,8.9,(6178人评价),作者/译者： 肖星 ,出版信息：  浙江大学出版社 / 2014-7-1 / 35.00元,https://book.douban.com/subject/25926542/
高胜算操盘：成功交易员完全教程,8.9,(68人评价),作者/译者： [美] 马塞尔·林克（Marcel  Link） / 郑磊 ,出版信息：  机械工业出版社 / 2017-7 / 69.00,https://book.douban.com/subject/27079033/
穷查理宝典:查理•芒格的智慧箴言录,8.9,(1626人评价),作者/译者： [美] 查理·芒格、[美] 彼得·考夫曼（编） / 李继宏 ,出版信息：  上海人民出版社 / 2010-05 / 398.00,https://book.douban.com/subject/4208757/
小兔子学赚钱:小兔子学花钱系列2,8.9,(43人评价),作者/译者： [加]辛德斯·麦克劳德（Cinders McLeod） / 余治莹 ,出版信息：  河南文艺出版社 / 2020-3-1 / 42.80元,https://book.douban.com/subject/34970854/
日本蜡烛图技术:古老东方投资术的现代指南,8.9,(4339人评价),作者/译者： （美）史蒂夫.尼森 / 丁圣元 ,出版信息：  地震出版社 / 1998-05-01 / 60.00元,https://book.douban.com/subject/1087737/
听故事学会计:看1遍就懂会计入门,8.9,(254人评价),作者/译者： 朱迪丝·奥洛夫、达雷尔·穆利斯 / 黄屹 ,出版信息：  机械工业 / 2009-8 / 28.00元,https://book.douban.com/subject/4002726/
炒股的智慧:在华尔街炒股为生的体验(修订版),8.9,(2735人评价),作者/译者： 陈江挺 ,出版信息：  经济科学出版社 / 2004-1 / 22.00元,https://book.douban.com/subject/1182173/
小懒财富自由之路：从基金开始,8.9,(46人评价),作者/译者： 小懒 ,出版信息：  广东人民出版社 / 2020-11 / 39.80元,https://book.douban.com/subject/35275855/
手把手教你读财报（新准则升级版）:财报是用来排除企业的,8.9,(159人评价),作者/译者： 唐朝 ,出版信息：  中国经济出版社 / 2021-1-1 / 69.00元,https://book.douban.com/subject/35299355/
聪明的投资者,8.9,(6584人评价),作者/译者： 本杰明·格雷厄姆、Benjamin Graham / 王中华、黄一义 ,出版信息：  人民邮电出版社 / 2010-8 / 88.00元,https://book.douban.com/subject/5243775/
穷查理宝典:查理·芒格的智慧箴言录,8.9,(13847人评价),作者/译者： [美]彼得·考夫曼 (编) / 李继宏 ,出版信息：  上海人民出版社 / 2010-10-01 / 88.00,https://book.douban.com/subject/5346110/
组合投资新思维:5大策略构建风险市场下的高收益投资组合,8.9,(17人评价),作者/译者： [美]德里克·摩尔 / 李是 ,出版信息：  文汇出版社 / 2021-3 / 58.00元,https://book.douban.com/subject/35382087/
股票大作手回忆录,8.9,(517人评价),作者/译者： 爱德温·李费佛 / 芝麻 ,出版信息：  地震出版社北京发行部 / 2007-7 / 38.00元,https://book.douban.com/subject/2220962/
手把手轻松搞定全家保障:奥斯卡保险通关指南（简七理财）,8.9,(78人评价),作者/译者： ,出版信息： 简七 / 中信出版社 / 2016-11,https://book.douban.com/subject/27136050/
证券分析,8.8,(1879人评价),作者/译者： 本杰明·格雷厄姆、戴维·多德 / 邱巍 ,出版信息：  海南出版社 / 2004-1 / 60.00元,https://book.douban.com/subject/1013378/
机构投资的创新之路,8.8,(618人评价),作者/译者： 大卫·F·史文森 ,出版信息：  中国人民大学出版社 / 2010-3-1 / 58.00元,https://book.douban.com/subject/4748753/
用生活常识就能看懂财务报表,8.8,(422人评价),作者/译者： 林明樟 ,出版信息：  广东经济出版社 / 2017-3-1 / CNY 39.80,https://book.douban.com/subject/26996646/
聪明的投资者:原本第4版,8.8,(1266人评价),作者/译者： [美]本杰明·格雷厄姆 / 王中华、黄一义 ,出版信息：  人民邮电出版社 / 2011-7-1 / 58.00元,https://book.douban.com/subject/6557288/
专业投机原理:华章经典·金融投资,8.8,(1008人评价),作者/译者： （美）斯波朗迪 / 俞济群、真如 ,出版信息：  机械工业出版社 / 2010-4-1 / 68.00元,https://book.douban.com/subject/4772958/
教你炒股票,8.8,(348人评价),作者/译者： 缠中说禅 ,出版信息：  科学技术文献出版社 / 2013-10 / 86.00元,https://book.douban.com/subject/25779081/
富爸爸穷爸爸（财商教育版）,8.8,(1121人评价),作者/译者： [美] 罗伯特·清崎、[美] 莎伦·莱希特 / 萧明 ,出版信息：  南海出版公司 / 2011-4 / 25.00元,https://book.douban.com/subject/6438293/
钱从哪里来？:立新说·营销的本质与为我来,8.8,(90人评价),作者/译者： 王立新、李为为 ,出版信息：  华夏出版社 / 2017-10 / 59,https://book.douban.com/subject/27157288/
投资中最简单的事（更新版）,8.8,(610人评价),作者/译者： 邱国鹭 ,出版信息：  中国经济出版社 / 2020-3 / 62.90元,https://book.douban.com/subject/35000951/
价值再发现,8.8,(63人评价),作者/译者： (美)珍尼特・洛尔 / 李琰/张伟/吕旭峰/等 ,出版信息：  机械工业出版社 / 2000-07 / 25.00,https://book.douban.com/subject/1024450/
沃伦·巴菲特之路,8.8,(329人评价),作者/译者： 小罗伯特·G·海格士多姆 ,出版信息：  清华大学出版社 / 2007-5 / 28.00元,https://book.douban.com/subject/1088630/
价值投资:从格雷厄姆到巴菲特,8.8,(246人评价),作者/译者： 布鲁斯·格林威尔 ,出版信息：  机械工业出版社 / 2002-1 / 25,https://book.douban.com/subject/1511636/
小狗钱钱全彩漫画版（全三册）:童话大王郑渊洁作序推荐,8.8,(43人评价),作者/译者： 金福子 ,出版信息：  南海出版社 / 2012-9 / 88.00元,https://book.douban.com/subject/19943793/
勇敢地跟孩子谈钱:生活中的财商课（“百富榜”创始人胡润、中国金融博物馆理事长王巍博,8.8,(12人评价),作者/译者： 郑晓舟 ,出版信息：  机械工业出版社 / 2013-6 / 29.00元,https://book.douban.com/subject/24732530/
怎样选择成长股（珍藏版）,8.8,(17人评价),作者/译者： [美]菲利普·A·费舍 ,出版信息：  地震出版社 / 2017-7 / 50.00,https://book.douban.com/subject/27202775/
一本书读懂财报（全新修订版）,8.8,(696人评价),作者/译者： 肖星 ,出版信息：  浙江大学出版社 / 2019-8-1 / 45.00元,https://book.douban.com/subject/34810876/
会走路的钱（下）:普通家庭十年一千万投资理财实录,8.8,(116人评价),作者/译者： ,出版信息： BayFamily / 2020-2,https://book.douban.com/subject/34995154/
给创业小白的财报书,8.8,(186人评价),作者/译者： [美]道恩·福图普鲁斯 / 曾琳 ,出版信息：  江西人民出版社·后浪出版公司 / 2016-10 / 39.80,https://book.douban.com/subject/26838147/
從負債2000萬到心想事成每一天:15個實現願望的口頭禪，符合宇宙法則、越說越好運！,8.8,(10人评价),作者/译者： 小池浩 / 林佩瑾 ,出版信息：  李茲文化 / 2020-1-2 / 320台币,https://book.douban.com/subject/35238528/
股市进阶之道:一个散户的自我修养,8.8,(2133人评价),作者/译者： 李杰 ,出版信息：  中国铁道出版社 / 2014-3 / 55,https://book.douban.com/subject/25829645/
你的理财问题，徐建明有答案,8.8,(20人评价),作者/译者： 徐建明 ,出版信息：  中国铁道出版社 / 2018-7 / 49.80,https://book.douban.com/subject/30258099/
主动投资组合管理:创造高收益并控制风险的量化投资方法,8.7,(165人评价),作者/译者： （美）理查德C.格林诺德（Richard C.Grinold）、雷诺德N.卡恩（Ronald N.Kahn） / 李腾、杨柯敏、刘震 ,出版信息：  机械工业出版社 / 2014-9 / 100.00,https://book.douban.com/subject/25984361/
债务危机:我的应对原则,8.7,(2278人评价),作者/译者： [美] 瑞·达利欧 / 赵灿、熊建伟、刘波、崔苹苹、何杰奎林 ,出版信息：  中信出版社 / 2019-3 / 98.00元,https://book.douban.com/subject/30486499/
投资至简:从原点出发构建价值投资体系,8.7,(432人评价),作者/译者： 静逸投资 ,出版信息：  机械工业出版社 / 2020-1 / 88.00元,https://book.douban.com/subject/34912485/
手把手教你读财报:财报是用来排除企业的,8.7,(3786人评价),作者/译者： 唐朝 ,出版信息：  中国经济出版社 / 2015-1-1 / 49.00元,https://book.douban.com/subject/26290085/
人生的活法,8.7,(48人评价),作者/译者： 本多静六 ,出版信息：  新世界 / 2010-7 / 33.80元,https://book.douban.com/subject/4893185/
富爸爸，穷爸爸,8.7,(408人评价),作者/译者： 罗伯特.T.清崎[美] / 杨军 ,出版信息：  电子工业出版社 / 2005-7 / 15.00元,https://book.douban.com/subject/1415319/
投资中最简单的事,8.7,(8044人评价),作者/译者： 邱国鹭 ,出版信息：  中国人民大学出版社 / 2014-10 / 45.90,https://book.douban.com/subject/26163553/
小狗钱钱:轻松享有成功与富裕,8.7,(11411人评价),作者/译者： [德] 博多·舍费尔 / 王钟欣、余茜 ,出版信息：  中国工人出版社 / 2002-2 / 15.80元,https://book.douban.com/subject/1095634/
投资最重要的事,8.7,(5391人评价),作者/译者： [美] 霍华德·马克斯 Howard Marks / 孙 伊 ,出版信息：  中信出版社 / 2012-7 / 58.00元,https://book.douban.com/subject/10799082/
富爸爸财务自由之路,8.7,(255人评价),作者/译者： 罗伯特·清崎 / 萧明 ,出版信息：  南海出版社 / 2011-4 / 32.00元,https://book.douban.com/subject/6439649/
股市长线法宝（典藏版）,8.7,(86人评价),作者/译者： Jeremy J. Siegel / 马海涌、王凡一、魏光蕊 ,出版信息：  机械工业出版社 / 2018-8 / 80.00,https://book.douban.com/subject/30341105/
学习观察:通过价值流图创造价值、消除浪费,8.7,(46人评价),作者/译者： （美） 迈克•罗瑟、约翰•舒克 / 赵克强、刘健 ,出版信息：  机械工业出版社 / 2013-11 / 39.00,https://book.douban.com/subject/25756747/
