书名,评分,评价人数,作者,出版社,url
窗边的小豆豆,9.2,(1915人评价),作者/译者： （日）黑柳彻子 / 赵玉皎 ,出版信息：  南海出版公司 / 2018-5 / 39.50元,https://book.douban.com/subject/30203254/
童年的秘密,8.8,(122人评价),作者/译者： [意]蒙台梭利 / 李依臻 ,出版信息：  江西人民出版社 / 2019-12-20 / 39.00,https://book.douban.com/subject/34917698/
教育的本质,8.4,(57人评价),作者/译者： ,出版信息： 陈钱林 / 天地出版社 / 2020-11,https://book.douban.com/subject/35280443/
P.E.T.父母效能训练:让亲子沟通如此高效而简单,9.1,(1088人评价),作者/译者： 托马斯·戈登 / 琼林 ,出版信息：  中国发展出版社 / 2015-10-13 / CNY 35.00,https://book.douban.com/subject/26681417/
当我遇见一个人:母婴关系决定孩子的一切关系,8.2,(2826人评价),作者/译者： 李雪 ,出版信息：  北京联合出版公司 / 2016-6-1 / 39,https://book.douban.com/subject/26808809/
游戏力:随时随地激活孩子天性中的合作与勇气,8.6,(1790人评价),"作者/译者： [美]劳伦斯·科恩（Lawrence J. Cohen, Ph.D.） / 李岩 ",出版信息：  军事谊文出版社 / 2011-5-1 / 39.00元,https://book.douban.com/subject/6084402/
生存力养育法——日本儿童教育现场,0.0,(少于10人评价),作者/译者： ,出版信息： 李雪红 / 中国青年出版社 / 2021-1-1,https://book.douban.com/subject/35445830/
致“新新青年”的三十场讲演,8.4,(16人评价),作者/译者： 梁启超 著、彭树欣 选评 ,出版信息：  上海古籍出版社 / 2021-4 / 79,https://book.douban.com/subject/35438568/
为何家会伤人:揭示家庭中的心理真相,8.2,(7092人评价),作者/译者： 武志红 ,出版信息：  世界图书出版公司 / 2007-5-1 / 27.00元,https://book.douban.com/subject/2080764/
愿你慢慢长大,8.2,(1058人评价),作者/译者： 刘瑜 周国平 等 ,出版信息：  北京联合出版公司 / 2018-1 / 45.00元,https://book.douban.com/subject/27593934/
父母的语言：3000万词汇塑造更强大的学习型大脑,7.3,(1382人评价),作者/译者： [美]达娜·萨斯金德（Dana Suskind）、MD贝丝·萨斯金德（Beth Suskind）、莱斯利·勒万特-萨斯金德（Leslie Lewinter-Suskind） / 任忆 ,出版信息：  机械工业出版社 / 2017-9 / 49.00,https://book.douban.com/subject/27136643/
翻转课堂的可汗学院:互联时代的教育革命,8.3,(1161人评价),作者/译者： 萨尔曼·可汗（Salman Khan） / 刘婧 ,出版信息：  浙江人民出版社 / 2014-4-1 / 49.00元,https://book.douban.com/subject/25886309/
儿童心理之研究,0.0,(少于10人评价),作者/译者： 陈鹤琴 ,出版信息：  商务印书馆 / 2021-2 / 128.00,https://book.douban.com/subject/35413734/
孩子们的诗,9.0,(9648人评价),作者/译者： 果麦 编 ,出版信息：  浙江文艺出版社 / 2017-10 / 68.00元,https://book.douban.com/subject/27133274/
见识,8.0,(6353人评价),作者/译者： 吴军 ,出版信息：  中信出版集团股份有限公司 / 2018-3 / CNY 49.00元,https://book.douban.com/subject/30144978/
我们的孩子,8.3,(1274人评价),作者/译者： [美] 罗伯特·帕特南 / 田雷、宋昕 ,出版信息：  中国政法大学出版社 / 2017-5 / 69.00,https://book.douban.com/subject/27064858/
亲爱的安德烈:两代共读的36封家书,8.8,(8212人评价),作者/译者： 龙应台、安德烈 ,出版信息：  广西师范大学出版社 / 2013-3 / 29.80元,https://book.douban.com/subject/21617765/
孩子，把你的手给我:与孩子实现真正有效沟通的方法,8.8,(1802人评价),作者/译者： [美] 海姆·G.吉诺特 / 张雪兰 ,出版信息：  京华出版社 / 2004-9 / 18.80元,https://book.douban.com/subject/1067049/
养育女孩,7.8,(1169人评价),作者/译者： （澳）史蒂夫·比达尔夫 / 钟煜 ,出版信息：  中信出版社 / 2014-4-1 / 32.00,https://book.douban.com/subject/25919714/
教育的情调,8.6,(293人评价),作者/译者： 马克斯·范梅南 / 李树英 ,出版信息：  教育科学出版社 / 2019-10-1 / 39.00,https://book.douban.com/subject/34874797/
什么是教育,8.9,(507人评价),作者/译者： [德]卡尔.雅斯贝尔斯 / 邹进 ,出版信息：  生活·读书·新知三联书店 / 1991 / 3.25元,https://book.douban.com/subject/1451698/
儿童教育心理学:世界上没有问题儿童,8.4,(482人评价),作者/译者： 阿德勒 / 吕正 ,出版信息：  汇智博达|天津人民出版社 / 2018-9-20 / 48.00,https://book.douban.com/subject/30330362/
什么是最好的父母:日本国宝级心理学家开解父母的养育困惑,8.6,(170人评价),作者/译者： [日]河合隼雄 / 张日昇 / 湛庐文化,出版信息： 北京联合出版公司 / 2020-10-30 / 65.90元,https://book.douban.com/subject/35229208/
聪明教学7原理:基于学习科学的教学策略,9.1,(111人评价),作者/译者： [美]苏珊•A•安布罗斯 / 庞维国 ,出版信息：  华东师范大学出版社 / 2012-9 / 28.00元,https://book.douban.com/subject/20285243/
"小狗钱钱:引导孩子正确认识财富、创造财富的“金钱童话""",9.1,(5189人评价),作者/译者： 博多·舍费尔 (Schafer B.) / 王钟欣、于茜 ,出版信息：  四川少年儿童出版社 / 2014-3-1 / CNY 22.00,https://book.douban.com/subject/26061406/
目标感:权威心理学家讲透孩子的“理想教育”,7.6,(52人评价),作者/译者： [美]威廉·戴蒙 / 张凌燕、成实 ,出版信息：  国际文化出版公司 / 2020-11 / 56.00元,https://book.douban.com/subject/35253132/
教学勇气:大夏书系·教师教育精品译丛,8.6,(276人评价),作者/译者： 帕克·帕尔默 / 吴国珍 ,出版信息：  华东师范大学出版社 / 2005.10 / 25.00元,https://book.douban.com/subject/1437582/
让孩子幸福的语言:化解育儿焦虑的29种沟通方法,0.0,(43人评价),作者/译者： [日]  田中茂树 / 王俊红、杨本明 ,出版信息：  后浪丨漓江出版社 / 2021-4-30 / 68.00元,https://book.douban.com/subject/35346659/
国家精英:名牌大学与群体精神,9.1,(154人评价),作者/译者： [法] 皮埃尔·布迪厄 / 杨亚平 ,出版信息：  商务印书馆 / 2018-7 / 72.00,https://book.douban.com/subject/30141437/
一个数学家的叹息:如何让孩子好奇、想学习、最近美丽的数学世界,8.4,(266人评价),作者/译者： （美）保罗·洛克哈特（Paul Lockhart） / 高翠霜 ,出版信息：  上海社会科学院出版社|青豆书坊 / 2019-8 / 42.80元,https://book.douban.com/subject/34795291/
最好的学区房是你家的书房:东大妈妈正面陪读法,7.5,(335人评价),作者/译者： [日] 佐藤亮子 / 程雨枫 ,出版信息：  后浪丨江苏凤凰文艺出版社 / 2020-3 / 42.00元,https://book.douban.com/subject/35000498/
爱、金钱和孩子：育儿经济学,7.9,(778人评价),作者/译者： [美] 马赛厄斯·德普克 （Matthias Doepke）、[美]法布里奇奥·齐利博蒂（Fabrizio Zilibotti） / 吴娴、鲁敏儿、王永钦（校对） ,出版信息：  格致出版社 / 2019-6 / 65,https://book.douban.com/subject/33462451/
继承人:大学生与文化,8.7,(658人评价),作者/译者： （法）布尔迪约等 / 邢克超 ,出版信息：  商务印书馆 / 2002-11 / 11.00元,https://book.douban.com/subject/1015941/
如何在大学学习,8.8,(97人评价),作者/译者： [美] 沃尔特·鲍克、[美] 罗斯·J.Q.欧文斯 / 清浅 ,出版信息：  后浪丨天津科技出版社 / 2020-12 / 68.00元,https://book.douban.com/subject/35258921/
养育男孩,7.1,(2114人评价),作者/译者： 史蒂夫·比达尔夫 / 丰俊功、宋修华 ,出版信息：  中信出版社 / 2010-4 / 22.00元,https://book.douban.com/subject/4796701/
吾国教育病理,8.7,(1869人评价),作者/译者： 郑也夫 ,出版信息：  中信出版社 / 2013-9-1 / CNY 42.00,https://book.douban.com/subject/25733170/
学习的格局,8.4,(265人评价),作者/译者： 黄静洁 ,出版信息：  中信出版社 / 2020-3 / 59.80元,https://book.douban.com/subject/34981731/
费曼学习法（用输出倒逼输入）,6.6,(150人评价),作者/译者： 尹红心 李伟 ,出版信息：  江苏凤凰文艺出版社 / 2021-3-13 / 45,https://book.douban.com/subject/35368398/
别人家的孩子,8.3,(49人评价),作者/译者： [加拿大] 杰里米·格里马尔迪 / 唐晓萌 ,出版信息：  译林出版社 / 2021-5 / 55元,https://book.douban.com/subject/35063899/
学做工:工人阶级子弟为何继承父业,8.4,(1125人评价),作者/译者： [英]保罗·威利斯 / 秘舒、凌旻华 ,出版信息：  译林出版社 / 2013-3 / 39.00元,https://book.douban.com/subject/21370327/
窗边的小豆豆,9.1,(11196人评价),作者/译者： [日] 黑柳彻子 著、岩崎千弘 图 / 赵玉皎 ,出版信息：  南海出版公司 / 2011-1 / 25.00元,https://book.douban.com/subject/5437113/
教育心理学（原书第12版）:主动学习版,8.9,(138人评价),作者/译者： 安妮塔•伍尔福克（Anita Woolfolk） / 伍新春 ,出版信息：  机械工业出版社 / 2015-9 / 89.00元,https://book.douban.com/subject/26605887/
登天之梯:一个儿童心理咨询师的诊疗笔记,9.4,(520人评价),作者/译者： 布鲁斯·D. 佩里 (Bruce D. Perry)、迈亚·塞拉维茨 (Maia Szalavitz) / 曾早垒 ,出版信息：  重庆大学出版社 / 2015-7-1 / CNY 46.00,https://book.douban.com/subject/26578693/
奇迹男孩,8.8,(5633人评价),作者/译者： [美] R.J.帕拉西奥 / 雷淑容、易承楠 ,出版信息：  人民文学出版社 / 2018-1 / 59.00元,https://book.douban.com/subject/27603501/
民主主义与教育,8.8,(847人评价),作者/译者： [美] 约翰·杜威 / 王承绪 ,出版信息：  人民教育出版社 / 2001-5 / 28.40元,https://book.douban.com/subject/1290969/
母爱的羁绊,8.5,(917人评价),作者/译者： 卡瑞尔·麦克布莱德(Karyl McBride) / 于玲娜 ,出版信息：  机械工业 / 2010-10 / 30.00元,https://book.douban.com/subject/5339693/
郑天挺西南联大日记,9.1,(303人评价),作者/译者： 郑天挺、俞国林点校 ,出版信息：  中华书局 / 2018-1 / 156.00元,https://book.douban.com/subject/27623676/
"在轮下:诺贝尔文学奖得主赫尔曼·黑塞成名作,村上春树爱不释手的读物,迄今被",7.5,(279人评价),作者/译者： (德) 赫尔曼·黑塞著 / 张文明译 ,出版信息：  台海出版社 / 2020-7-1 / 49.8,https://book.douban.com/subject/34997240/
我们现在如何做父母,9.6,(41人评价),作者/译者： 蔡朝阳 ,出版信息：  上海社会科学院出版社|青豆书坊 / 2021-2 / 42.80,https://book.douban.com/subject/35375841/
科学学习:斯坦福黄金学习法则,7.5,(497人评价),作者/译者： 【美】丹尼尔 L. 施瓦茨（Daniel L. Schwartz）、杰西卡 / 郭曼文 ,出版信息：  机械工业出版社 / 2018-5-1 / 79.00元,https://book.douban.com/subject/30206813/
我的二本学生,7.6,(7009人评价),作者/译者： 黄灯 ,出版信息：  人民文学出版社 / 2020-8-1 / 45.00元,https://book.douban.com/subject/35050614/
