书名,评分,评价人数,作者,出版社,url
DesigningfortheDigitalAge:HowtoCreateHuman-CenteredProductsandServices,8.9,(33人评价),作者/译者： Kim Goodwin ,出版信息：  John Wiley & Sons / 2009-3-13 / GBP 57.50,https://book.douban.com/subject/3792134/
"Inspired:HowtoCreateTechProductsCustomersLove,2ndEdition",8.9,(25人评价),作者/译者： Marty Cagan ,出版信息：  John Wiley & Sons / 2017-12-27 / GBP 24.99,https://book.douban.com/subject/27161852/
InteractionDesign:BeyondHuman-ComputerInteraction,8.9,(25人评价),作者/译者： Yvonne Rogers、Helen Sharp、Jenny Preece ,出版信息：  Wiley / 2011-6-7 / CAD 83.95,https://book.douban.com/subject/6864501/
AboutFace:TheEssentialsofInteractionDesign,8.9,(51人评价),作者/译者： Alan Cooper、Robert Reimann、David Cronin、Christopher Noessel ,出版信息：  Wiley / 2014-9-2 / USD 50.00,https://book.douban.com/subject/25983558/
改变心理学的40项研究:探索心理学研究的历史,8.8,(3160人评价),作者/译者： 〔美〕Roger R Hock著 / 白学军等 ,出版信息：  中国轻工业出版社 / 2004-1-1 / 26.00元,https://book.douban.com/subject/1147347/
TheMomTest:Howtotalktocustomers&learnifyourbusinessisagoodideawheneveryoneislyingtoyou,8.8,(31人评价),作者/译者： Rob Fitzpatrick ,出版信息：  CreateSpace Independent Publishing Platform / 2013-9-10 / GBP 18.00,https://book.douban.com/subject/26320572/
社会研究方法:第10版,8.8,(934人评价),作者/译者： 艾尔·巴比 / 邱泽奇 ,出版信息：  华夏出版社 / 2005-1 / 68.00元,https://book.douban.com/subject/1399297/
ObservingtheUserExperience:APractitioner'sGuidetoUserResearch,8.8,(20人评价),作者/译者： Elizabeth Goodman Ph.D.  School of Information  University of California Berkeley、Mike Kuniavsky、Andrea Moed ,出版信息：  Morgan Kaufmann / 2012-9-21 / USD 59.95,https://book.douban.com/subject/11543181/
心理学与生活,8.8,(17538人评价),作者/译者： [美] 理查德·格里格、菲利普·津巴多 / 王垒、王甦 等 ,出版信息：  人民邮电出版社 / 2003-10 / 88.00元,https://book.douban.com/subject/1032501/
商业模式新生代,8.8,(342人评价),作者/译者： [瑞士]亚历山大·奥斯特瓦德(Alexander Osterwalder)、[比利时]伊夫·皮尼厄（Yves Pigneur） / 黄涛、郁婧 ,出版信息：  机械工业出版社 / 2016-10 / 89.00,https://book.douban.com/subject/26904600/
认知与设计:理解UI设计准则（第2版）,8.8,(492人评价),作者/译者： Jeff Johnson / 张一宁、王军锋 ,出版信息：  人民邮电出版社 / 2014-8-1 / CNY 69.00,https://book.douban.com/subject/25932290/
Human-CenteredDesignToolkit:AnOpen-SourceToolkitToInspireNewSolutionsintheDevelopingWorld,8.8,(28人评价),作者/译者： IDEO ,出版信息：  IDEO / 2011-7-1 / USD 21.99,https://book.douban.com/subject/11600265/
視覺溝通的法則:科技CEO與知識大師如何用簡報故事改變世界？,8.8,(59人评价),作者/译者： Nancy Duarte / 黃怡雪 ,出版信息：  大寫出版 / 2011-10-13 / 420NT,https://book.douban.com/subject/10344023/
"UniversalMethodsofDesign:100WaystoResearchComplexProblems,DevelopInnovativeIdeas,andDesignEffectiveSolutions",8.8,(67人评价),作者/译者： Bruce Hanington、Bella Martin ,出版信息：  Rockport Publishers / 2012-2-1 / USD 40.00,https://book.douban.com/subject/10464036/
