书名,评分,评价人数,作者,出版社,url
PatternRecognitionandMachineLearning,9.5,(1400人评价),作者/译者： Christopher Bishop ,出版信息：  Springer / 2007-10-1 / USD 94.95,https://book.douban.com/subject/2061116/
UNIX环境高级编程:第2版,9.4,(2357人评价),作者/译者： W.Richard Stevens、Stephen A.Rago / 尤晋元、张亚英、戚正伟 ,出版信息：  人民邮电出版社 / 2006年 / 99.00元,https://book.douban.com/subject/1788421/
C程序设计语言（第2版·新版）,9.4,(4767人评价),作者/译者： Brian W. Kernighan、Dennis M. Ritchie / 徐宝文、李志译、尤晋元审校 ,出版信息：  机械工业出版社 / 2004-1 / 30.00元,https://book.douban.com/subject/1139336/
Algorithms,9.4,(277人评价),作者/译者： Robert Sedgewick、Kevin Wayne ,出版信息：  Addison-Wesley Professional / 2011-3-19 / USD 89.99,https://book.douban.com/subject/4854123/
凸优化,9.4,(208人评价),作者/译者： Stephen Boyd、Lieven Vandenberghe / 王书宁、许鋆、黄晓霖 ,出版信息：  清华大学出版社 / 2013-1 / 99.00元,https://book.douban.com/subject/21249088/
线性代数及其应用（原书第5版）,9.4,(130人评价),作者/译者： David C. Lay、Steven R. Lay、Judi J. McDonald / 刘深泉、张万芹、陈玉珍、包东娥、陆博 ,出版信息：  机械工业出版社 / 2018-7 / 79.00元,https://book.douban.com/subject/30310517/
NumericalRecipes3rdEdition:TheArtofScientificComputing,9.4,(82人评价),作者/译者： William H. Press、Saul A. Teukolsky、William T. Vetterling、Brian P. Flannery ,出版信息：  Cambridge University Press / 2007-9-6 / GBP 64.99,https://book.douban.com/subject/2173399/
PythonCookbook（第3版）,9.4,(328人评价),作者/译者： David M. Beazley、Brian K. Jones / 陈舸 ,出版信息：  人民邮电出版社 / 2015-5-1 / 108.00元,https://book.douban.com/subject/26381341/
深度学习入门:基于Python的理论与实现,9.4,(717人评价),作者/译者： [ 日］  斋藤康毅 / 陆宇杰 ,出版信息：  人民邮电出版社 / 2018-7 / 59.00元,https://book.douban.com/subject/30270959/
TheScienceofProgramming,9.4,(32人评价),作者/译者： David Gries ,出版信息：  Springer / 1989-4-21 / USD 99.00,https://book.douban.com/subject/2350559/
数学模型选谈,9.4,(19人评价),作者/译者： 华罗庚、王元 ,出版信息：  大连理工大学出版社 / 2011-5 / 25.00元,https://book.douban.com/subject/6751237/
"TheArtofComputerProgramming,Volume1,Fascicle1:MMIX--ARISCComputerfortheNewMillenni",9.4,(21人评价),作者/译者： Donald E. Knuth ,出版信息：  Addison-Wesley Professional / 2005 / $19.99,https://book.douban.com/subject/1499806/
NumericalOptimization,9.4,(98人评价),作者/译者： Jorge Nocedal、Stephen Wright ,出版信息：  Springer / 2006-7-27 / USD 79.95,https://book.douban.com/subject/2870337/
算法（第4版）,9.4,(1477人评价),作者/译者： 塞奇威克 (Robert Sedgewick)、韦恩 (Kevin Wayne) / 谢路云 ,出版信息：  人民邮电出版社 / 2012-10-1 / 99.00元,https://book.douban.com/subject/19952400/
深度学习推荐系统,9.4,(301人评价),作者/译者： 王喆 ,出版信息：  电子工业出版社 / 2020-3 / 108,https://book.douban.com/subject/35013197/
数据结构（C++语言版·第3版）,9.4,(389人评价),作者/译者： 邓俊辉 ,出版信息：  清华大学出版社 / 2013-9 / 39.00元,https://book.douban.com/subject/25859528/
集成学习：基础与算法,9.3,(19人评价),作者/译者： 周志华 / 李楠 ,出版信息：  电子工业出版社 / 2020-8-1 / 89.00元,https://book.douban.com/subject/35134991/
最优状态估计:卡尔曼、H∞及非线性滤波,9.3,(16人评价),作者/译者： [美] D. 西蒙 / 张勇刚、李宁、奔粤阳 ,出版信息：  国防工业出版社 / 2013-5-1 / 68.00元,https://book.douban.com/subject/26315799/
图解密码技术（第3版）,9.3,(305人评价),作者/译者： [日] 结城浩 / 周自恒 ,出版信息：  人民邮电出版社 / 2016-6 / 89.00元,https://book.douban.com/subject/26822106/
永恒的图灵:20位科学家对图灵思想的解构与超越,9.3,(28人评价),作者/译者： [美]S. 巴里·库珀（S. Barry Cooper） 安德鲁·霍奇斯 / 堵丁柱、高晓沨、徐秋亮、李廉、徐雯、吕再新、孙晓明、蔡志鹏 ,出版信息：  机械工业出版社 / 2018-4-1 / 119.00元,https://book.douban.com/subject/30213638/
概率论与数理统计,9.3,(992人评价),作者/译者： 陈希孺 ,出版信息：  中国科学技术大学出版社 / 2009-2 / 38.00元,https://book.douban.com/subject/2201479/
Google'sPageRankandBeyond:TheScienceofSearchEngineRankings,9.3,(20人评价),作者/译者： Amy N. Langville、Carl D. Meyer ,出版信息：  Princeton University Press / 2006-7-23 / USD 57.50,https://book.douban.com/subject/1484710/
PracticalStatisticsforDataScientists:50EssentialConcepts,9.3,(48人评价),作者/译者： Bruce ,出版信息：  O'Reilly Media / 2016-12-25 / USD 33.99,https://book.douban.com/subject/26857653/
最优化导论,9.3,(58人评价),作者/译者： Edwin K. P. Chong、Stanislaw H. Zak / 孙志强、白圣建、郑永斌、刘伟 ,出版信息：  电子工业出版社 / 2015-10 / 89.00,https://book.douban.com/subject/26732914/
统计学习方法（第2版）,9.3,(330人评价),作者/译者： 李航 ,出版信息：  清华大学出版社 / 2019-5-1 / 98.00元,https://book.douban.com/subject/33437381/
剑指Offer:名企面试官精讲典型编程题,9.3,(322人评价),作者/译者： 何海涛 ,出版信息：  电子工业出版社 / 2014-6-1 / CNY 55.00,https://book.douban.com/subject/25910559/
统计学习基础(第2版)(英文):从入门到精通,9.3,(65人评价),作者/译者： Trevor Hastie、Robert Tibsiranl、Jerome Friedman ,出版信息：  世界图书出版公司北京公司 / 2015-1-1 / 102.80,https://book.douban.com/subject/26278331/
MATLAB数值计算:2013修订版,9.3,(35人评价),作者/译者： 莫勒 (Cleve B.Moler) / 张志涌 等 ,出版信息：  北京航空航天大学出版社 / 2015-1-1 / CNY 52.00,https://book.douban.com/subject/26383785/
计算理论导引:第2版,9.3,(219人评价),作者/译者： [美]Michael Sipser / 唐常杰、陈鹏、向勇、刘齐宏 ,出版信息：  机械工业出版社 / 2006-7 / 36.00元,https://book.douban.com/subject/1852515/
IntroductiontoGraphTheory,9.3,(15人评价),作者/译者： Richard J. Trudeau ,出版信息：  Dover Publications / 1994-2-9 / USD 12.95,https://book.douban.com/subject/2193381/
算法设计,9.3,(22人评价),作者/译者： Jon Kleinberg、Éva Tardos / 王海鹏 ,出版信息：  人民邮电出版社 / 2021-3 / 119.00元,https://book.douban.com/subject/35391618/
算法导论（原书第2版）,9.3,(5116人评价),作者/译者： [美] Thomas H.Cormen、Charles E.Leiserson、Ronald L.Rivest、Clifford Stein / 潘金贵 等 ,出版信息：  机械工业出版社 / 2006-9 / 85.00元,https://book.douban.com/subject/1885170/
神经网络与深度学习,9.3,(308人评价),作者/译者： 邱锡鹏 ,出版信息：  机械工业出版社 / 2020-4-10 / 149.00元,https://book.douban.com/subject/35044046/
算法（英文版·第4版）,9.3,(749人评价),作者/译者： Robert Sedgewick、Kevin Wayne ,出版信息：  人民邮电出版社 / 2012-3-5 / 99.00元,https://book.douban.com/subject/10432347/
程序员代码面试指南（第2版）:IT名企算法与数据结构题目最优解,9.2,(70人评价),作者/译者： 左程云 ,出版信息：  电子工业出版社 / 2019-1-1 / 109.00元,https://book.douban.com/subject/30422021/
算法导论（原书第3版）,9.2,(1184人评价),作者/译者： Thomas H.Cormen、Charles E.Leiserson、Ronald L.Rivest、Clifford Stein / 殷建平、徐云、王刚、刘晓光、苏明、邹恒明、王宏志 ,出版信息：  机械工业出版社 / 2012-12 / 128.00元,https://book.douban.com/subject/20432061/
数论概论,9.2,(123人评价),作者/译者： 希尔弗曼 / 孙智伟 ,出版信息：  机械工业出版社 / 2008-5 / 42.00元,https://book.douban.com/subject/3099540/
数据结构与算法分析:C++描述,9.2,(81人评价),作者/译者： 维斯 ,出版信息：  人民邮电 / 2006-10 / 59.00元,https://book.douban.com/subject/1909336/
算法竞赛进阶指南,9.2,(68人评价),作者/译者： 李煜东 ,出版信息：  中原出版传媒集团·河南电子音像出版社 / 2018-1 / 79.00元,https://book.douban.com/subject/30136932/
算法笔记,9.2,(266人评价),作者/译者： 胡凡、曾磊 ,出版信息：  机械工业出版社 / 2016-7 / 65,https://book.douban.com/subject/26827295/
C++Primer中文版（第4版）,9.2,(4324人评价),作者/译者： Stanley B.Lippman、Josée LaJoie、Barbara E.Moo / 李师贤、蒋爱军、梅晓勇、林瑛 ,出版信息：  人民邮电出版社 / 2006 / 99.00元,https://book.douban.com/subject/1767741/
DistributedAlgorithms,9.2,(19人评价),作者/译者： Nancy A. Lynch ,出版信息：  Morgan Kaufmann / 1996-3-15 / USD 155.00,https://book.douban.com/subject/1891912/
算法设计手册,9.2,(55人评价),作者/译者： 斯基恩纳 ,出版信息：  清华大学出版社 / 2009-9 / 69.00元,https://book.douban.com/subject/4048566/
概率论基础教程（原书第9版）,9.2,(105人评价),作者/译者： （美）Sheldon M. Ross / 童行伟、梁宝生 ,出版信息：  机械工业出版社 / 2014-1 / 69.00,https://book.douban.com/subject/25813568/
"InformationTheory,InferenceandLearningAlgorithms",9.2,(128人评价),作者/译者： David J. C. MacKay ,出版信息：  Cambridge University Press / 2003-10-6 / USD 80.00,https://book.douban.com/subject/1789534/
TradingandExchanges:MarketMicrostructureforPractitioners,9.2,(63人评价),作者/译者： Larry Harris ,"出版信息：  Oxford University Press, USA / 2002-10-24 / USD 95.00",https://book.douban.com/subject/1786066/
