书名,评分,评价人数,作者,出版社,url
失去的胜利,9.2,(330人评价),作者/译者： 【德】 冯•埃里希•曼施泰因 / 戴耀先 ,出版信息：  民主与建设出版社 / 2015-9 / 49.80元,https://book.douban.com/subject/26600363/
泥足巨人:苏德战争前夕的苏联军队,9.1,(92人评价),作者/译者： [美] 戴维·格兰茨 / 孙渤 ,出版信息：  台海出版社 / 2018-7-13 / 99.8,https://book.douban.com/subject/30270816/
高卢战记,8.5,(1386人评价),作者/译者： [古罗马] 凯撒 / 任炳湘 ,出版信息：  商务印书馆 / 1979-9 / 18.00元,https://book.douban.com/subject/1511912/
历史的天空,7.8,(938人评价),作者/译者： 徐贵祥 ,出版信息：  人民文学出版社 / 2000-4 / 31.00元,https://book.douban.com/subject/1872721/
战争的试炼:十字军东征史,9.4,(219人评价),作者/译者： [英] 托马斯·阿斯布里奇 / 马千 ,出版信息：  后浪 | 民主与建设出版社 / 2020-5 / 128.00元,https://book.douban.com/subject/34978585/
伯罗奔尼撒战争,8.9,(1733人评价),作者/译者： [美] 唐纳德·卡根 / 陆大鹏 ,出版信息：  社会科学文献出版社 / 2016-4 / 79.00元,https://book.douban.com/subject/26451505/
阿金库尔战役:百年战争中最传奇的胜利,0.0,(少于10人评价),作者/译者： [英] 朱丽叶·巴克 / 王超斑 ,出版信息：  后浪丨汕头大学出版社 / 2021-5 / 92.00元,https://book.douban.com/subject/35438587/
被遗忘的士兵:一个德国士兵的苏德战争回忆录,9.0,(1455人评价),作者/译者： [法] 盖伊·萨杰 / 杨华钢 ,出版信息：  新华出版社 / 2009-1 / 36.00元,https://book.douban.com/subject/3418938/
战争论,9.2,(36人评价),作者/译者： [德]克劳塞维茨 / 陈川 ,出版信息：  民主与建设出版社 / 2020-2-1 / 128,https://book.douban.com/subject/34934548/
美军全球运作内幕,0.0,(少于10人评价),作者/译者： 罗伯特·D. 卡普兰 / 鲁创创 ,出版信息：  湖南人民出版社 / 2021-1-20 / 88,https://book.douban.com/subject/35344763/
