书名,评分,评价人数,作者,出版社,url
UXforBeginners:ACrashCoursein100ShortLessons,8.2,(10人评价),作者/译者： Joel Marsh ,出版信息：  O'Reilly Media / 2016-1-2 / USD 29.99,https://book.douban.com/subject/26694560/
设计方法与策略:代尔夫特设计指南,8.2,(466人评价),作者/译者： [荷] 代尔夫特理工大学工业设计工程学院 / 倪裕伟 ,出版信息：  华中科技大学出版社 / 2014-8-25 / 89.90元,https://book.douban.com/subject/25927569/
一往无前:雷军亲述小米热血10年,8.2,(3001人评价),作者/译者： 范海涛 ,出版信息：  中信出版集团 / 2020-8 / 78.00,https://book.douban.com/subject/35174681/
"ProgrammingInteractivity:ADesigner'sGuidetoProcessing,Arduino,andOpenframeworks",8.2,(77人评价),作者/译者： Joshua Noble ,出版信息：  O'Reilly Media / 2009-7-28 / USD 49.99,https://book.douban.com/subject/3710133/
Web信息架构(第3版):设计大型网站,8.2,(909人评价),作者/译者： Peter Morville、Louis Rosenfeld / 陈建勋 ,出版信息：  电子工业出版社 / 2008年8月 / 85.00,https://book.douban.com/subject/3169342/
交互式培训:让学习过程变得积极愉悦的成人培训新方法,8.1,(186人评价),作者/译者： Harold D.Stolovitch、Erica J.Keeps / 派力 ,出版信息：  企业管理出版社 / 2012-1 / 35.00元,https://book.douban.com/subject/6965435/
设计心理学3:情感设计,8.1,(490人评价),作者/译者： 唐纳德•A•诺曼(Donald Arthur Norman) / 何笑梅、欧秋杏 ,出版信息：  中信出版社 / 2012-6-1 / 38.00元,https://book.douban.com/subject/10550576/
设计心理学,8.1,(3051人评价),作者/译者： [美]唐纳德·A·诺曼 / 梅琼 ,出版信息：  中信出版社 / 2010-03 / 30.00元,https://book.douban.com/subject/4606471/
无懈可击的Web设计:利用XHTML和CSS提高网站的灵活性与适应性,8.1,(399人评价),作者/译者： Dan Cederholm / 常可、刘申 ,出版信息：  清华大学出版社 / 2006 / 49.80元,https://book.douban.com/subject/1937913/
贴心的设计:心智模型与产品设计策略,8.1,(18人评价),作者/译者： Indi Young / 段恺 ,出版信息：  清华大学出版社 / 2017-1-1 / 59.00元,https://book.douban.com/subject/27050614/
CSS网站布局实录（第2版）:基于Web标准的网站设计指南,8.1,(387人评价),作者/译者： 李超 ,出版信息：  科学出版社 / 2007-9 / 39.00元,https://book.douban.com/subject/2175995/
InteractionDesign:BeyondHuman-ComputerInteraction,8.1,(82人评价),作者/译者： Helen Sharp、Yvonne Rogers、Jenny Preece ,出版信息：  John Wiley & Sons / 2007-1-12 / GBP 49.99,https://book.douban.com/subject/2050858/
SketchingUserExperiences:GettingtheDesignRightandtheRightDesign,8.1,(89人评价),作者/译者： Bill Buxton ,出版信息：  Morgan Kaufmann / 2007-4-11 / USD 49.95,https://book.douban.com/subject/2079208/
用户体验设计指南：从方法论到产品设计实践,8.1,(82人评价),作者/译者： 蔡贇、康佳美、王子娟 ,出版信息：  电子工业出版社 / 2019-11-20 / 99,https://book.douban.com/subject/34897704/
MobileInteractionDesign,8.1,(19人评价),作者/译者： Matt Jones、Gary Marsden ,出版信息：  John Wiley & Sons / 2006-02-10 / USD 60.00,https://book.douban.com/subject/1872483/
Web导航设计,8.1,(251人评价),作者/译者： James Kalbach / 李曦琳 ,出版信息：  电子工业出版社 / 2009 年3月 / 69.80元,https://book.douban.com/subject/3313897/
TheUserIsAlwaysRight:APracticalGuidetoCreatingandUsingPersonasfortheWeb,8.1,(97人评价),作者/译者： Steve Mulder、Ziv Yaar ,出版信息：  New Riders / 2006-8-31 / USD 55.00,https://book.douban.com/subject/1907341/
怪诞行为学,8.1,(15063人评价),作者/译者： [美] 丹·艾瑞里 / 赵德亮、夏蓓洁 ,出版信息：  中信出版社 / 2008-10 / 39.00,https://book.douban.com/subject/3223711/
用户体验度量:收集、分析与呈现,8.1,(392人评价),作者/译者： [美] 特里斯(Tullis.T.)、[美] 阿伯特(Albert.B.) / 周荣刚 ,出版信息：  机械工业 / 2009-8 / 49.00,https://book.douban.com/subject/4009856/
设计的法则（第3版）,8.1,(15人评价),作者/译者： 威廉·立德威 ,出版信息：  辽宁科学技术出版社 / 2018-7-1 / 58,https://book.douban.com/subject/30456695/
随意搜寻,8.1,(237人评价),作者/译者： Peter Morville / 沈浩翔 ,出版信息：  华中科技大学出版社 / 2013-10-1 / CNY 68.00,https://book.douban.com/subject/25746680/
Processing:CreativeCodingandComputationalArt:CreativeCodingandComputationalArt,8.1,(100人评价),作者/译者： Ira Greenberg ,出版信息：  Apress / 2008-2-25 / USD 59.99,https://book.douban.com/subject/1474114/
锦绣蓝图:怎样规划令人流连忘返的网站(第2版),8.0,(1050人评价),作者/译者： [美] 沃德科 (Christina Wodtke)、[美] 戈夫拉 (Austin Govella) / 蔡芳 ,出版信息：  人民邮电出版社 / 2009-11-01 / 59.00,https://book.douban.com/subject/4076216/
SearchPatterns:DesignforDiscovery,8.0,(15人评价),作者/译者： Peter Morville、Jeffery Callender ,出版信息：  O'Reilly Media / 2010-2-2 / USD 39.99,https://book.douban.com/subject/4016085/
"用户体验草图设计:正确地设计,设计得正确",8.0,(83人评价),作者/译者： 巴克斯顿(Bill Buxton) ,出版信息：  电子工业出版社 / 2012-3-1 / 188.00元,https://book.douban.com/subject/10542579/
亲爱的界面:让用户乐于使用、爱不释手,8.0,(315人评价),作者/译者： [瑞士] Lukas Mathis / 王军锋、杨蕾、曾小进 ,出版信息：  人民邮电出版社出版 / 2012-11 / 49.00元,https://book.douban.com/subject/20278578/
颜色的故事:调色板的自然史,8.0,(1810人评价),作者/译者： [英] 维多利亚·芬利 / 姚芸竹 ,出版信息：  生活·读书·新知三联书店 / 2008-9 / 38.00,https://book.douban.com/subject/3223917/
赢在设计:网页设计如何大幅提升网站收益,8.0,(120人评价),作者/译者： [美] 洛芙迪 (Lance Loveday)、[美] 尼豪斯 (Sandra Niehaus) / 刘淼、枊靖、王卓昊 ,出版信息：  人民邮电出版社 / 2010-8 / 55.00,https://book.douban.com/subject/4924293/
怦然心动:情感化交互设计指南,8.0,(187人评价),作者/译者： ,出版信息： 2012-3 / 49.00元,https://book.douban.com/subject/10540744/
赢在用户:Web人物角色创建和应用实践指,8.0,(1191人评价),作者/译者： [美]Steve Mulder、[美]Zivv Yarr / 范晓燕 ,出版信息：  机械工业出版社 / 2007-08-01 / 29.00,https://book.douban.com/subject/2157554/
ChangebyDesign:HowDesignThinkingTransformsOrganizationsandInspiresInnovation,7.9,(89人评价),作者/译者： Tim Brown ,出版信息：  HarperBusiness / 2009-10-1 / USD 27.99,https://book.douban.com/subject/3712207/
"DesigningSocialInterfaces:Principles,Patterns,andPracticesforImprovingtheUserExperience",7.9,(27人评价),作者/译者： Christian Crumlish、Erin Malone ,出版信息：  Yahoo Press / 2009-10-8 / USD 49.99,https://book.douban.com/subject/3787852/
一个证券分析师的醒悟,7.9,(2025人评价),作者/译者： 张化桥 ,出版信息：  中信出版社 / 2010-9 / 30.00元,https://book.douban.com/subject/5029372/
设计心理学2:如何管理复杂,7.9,(851人评价),作者/译者： [美] 唐纳德·A·诺曼 / 张磊 ,出版信息：  中信出版社 / 2011-8-1 / 38.00元,https://book.douban.com/subject/6750510/
技术时代的人类心灵:工业社会的社会心理问题,7.9,(100人评价),作者/译者： 盖伦 / 何兆武、何冰 ,出版信息：  上海世纪出版集团 / 2008-4 / 18.00元,https://book.douban.com/subject/3121178/
交互设计之路:让高科技产品回归人性(第二版),7.9,(1066人评价),作者/译者： 库帕 / Chris Ding ,出版信息：  电子工业出版社 / 2006-3 / 38.00元,https://book.douban.com/subject/1493316/
DesigningVisualInterfaces:CommunicationOrientedTechniques,7.9,(45人评价),作者/译者： Kevin Mullet、Darrell Sano ,出版信息：  Prentice Hall / 1994-12-15 / USD 84.99,https://book.douban.com/subject/1478928/
PaperPrototyping:TheFastandEasyWaytoDesignandRefineUserInterfaces(TheMorganKaufmannSeriesinIntera,7.9,(64人评价),作者/译者： Carolyn Snyder ,"出版信息：  Morgan Kaufmann / 02 April, 2003 / $34.95",https://book.douban.com/subject/1440921/
决胜UX:互联网产品用户体验策略,7.9,(79人评价),作者/译者： [美] Jaime Levy / 胡越古 ,出版信息：  人民邮电出版社 / 2016-11 / 59.00元,https://book.douban.com/subject/26899670/
游戏改变世界:游戏化如何让现实变得更美好,7.9,(5358人评价),作者/译者： [美] 简•麦戈尼格尔（Jane McGonigal） / 闾佳 ,出版信息：  浙江人民出版社 / 2012-9 / 59.90元,https://book.douban.com/subject/10828002/
