书名,评分,评价人数,作者,出版社,url
楚辞,9.3,(1409人评价),作者/译者： 屈原 等 / 林家骊 注释 ,出版信息：  中华书局 / 2010-6 / 23.00元,https://book.douban.com/subject/4917220/
鲁迅杂文集:1918-1936精选,9.3,(1557人评价),作者/译者： 鲁迅 ,出版信息：  天津人民出版社 / 2015-12 / 32.00元,https://book.douban.com/subject/26697791/
而已集,9.2,(4833人评价),作者/译者： 鲁迅 ,出版信息：  人民文学出版社 / 1973-5 / 0.34元,https://book.douban.com/subject/1968084/
边城,9.2,(696人评价),作者/译者： 沈从文 ,出版信息：  中国青年出版社 / 2014-1 / 48,https://book.douban.com/subject/25843216/
故事新编:鲁迅小说精选集,9.2,(3446人评价),作者/译者： 鲁迅 ,出版信息：  天津人民出版社 / 2015-1-1 / 25.00元,https://book.douban.com/subject/26285194/
我与地坛,9.2,(22152人评价),作者/译者： 史铁生 ,出版信息：  人民文学出版社 / 2011-1-1 / 23.00元,https://book.douban.com/subject/5910656/
中國歷史故事（彩色插图本）,9.2,(55人评价),作者/译者： 汤芸畦 ,出版信息：  中华书局 / 2017-5 / 48,https://book.douban.com/subject/27040716/
务虚笔记,9.2,(1298人评价),作者/译者： 史铁生 ,出版信息：  人民文学出版社 / 2011-4-1 / 30.00元,https://book.douban.com/subject/6425901/
最好的我们,9.2,(1033人评价),作者/译者： 八月长安 ,出版信息：  长江文艺出版社 / 2019-6-15 / 128,https://book.douban.com/subject/33463477/
世说新语（上下）:中华经典名著全本全注全译丛书,9.2,(673人评价),作者/译者： 朱碧莲，沈海波 译注 ,出版信息：  中华书局 / 2011-5-1 / 56.00元,https://book.douban.com/subject/6534693/
金瓶梅,9.2,(4578人评价),作者/译者： 笑笑生【著】、董玉振【校】 ,出版信息：  新加坡南洋出版社 / 2009-11-1 / 466,https://book.douban.com/subject/1916451/
三体2:黑暗森林,9.2,(3837人评价),作者/译者： 刘慈欣 ,出版信息：  重庆出版社 / 2016-7 / 42.00,https://book.douban.com/subject/26427703/
热风,9.2,(5836人评价),作者/译者： 鲁迅 ,出版信息：  人民文学出版社 / 2006-12 / 9.00元,https://book.douban.com/subject/1974027/
射雕英雄传（新修版）,9.2,(626人评价),作者/译者： 金庸 ,出版信息：  广州出版社 / 2013-4-1 / CNY 108.00,https://book.douban.com/subject/26592708/
射雕英雄传（套装共4册）:射雕英雄传,9.2,(1417人评价),作者/译者： 金庸 ,出版信息：  广州出版社 / 2013-4-1 / 156.00元,https://book.douban.com/subject/4053575/
蛙:2020修订升级版,9.2,(234人评价),作者/译者： 莫言 ,出版信息：  浙江文艺出版社 / 2020-3 / 49.00元,https://book.douban.com/subject/35037315/
岁朝清供,9.2,(4262人评价),作者/译者： 汪曾祺 ,出版信息：  生活·读书·新知三联书店 / 2010-1-1 / 25.00元,https://book.douban.com/subject/4238144/
房思琪的初恋乐园,9.2,(247165人评价),作者/译者： 林奕含 ,出版信息：  北京联合出版公司 / 2018-1 / 45.00元,https://book.douban.com/subject/27614904/
京华烟云,9.2,(1306人评价),作者/译者： 林语堂 ,出版信息：  外语教学与研究出版社 / 2009-3 / 49.90元,https://book.douban.com/subject/3642340/
赵南栋:陈映真小说全集03,9.2,(365人评价),作者/译者： 陈映真 ,出版信息：  九州出版社 / 2020-6 / 79,https://book.douban.com/subject/34937628/
临高启明,9.2,(352人评价),作者/译者： ,出版信息： 吹牛者 / 布衣书局.帝国出版社,https://book.douban.com/subject/31086991/
乡土中国,9.2,(1496人评价),作者/译者： 费孝通 ,出版信息：  生活·读书·新知三联书店 / 2013-9 / 24.00,https://book.douban.com/subject/25759044/
正红旗下,9.2,(1588人评价),作者/译者： 老舍 ,出版信息：  天津人民出版社 / 2017-1-1 / 25.00,https://book.douban.com/subject/26761399/
我这一辈子,9.2,(2051人评价),作者/译者： 老舍 ,出版信息：  湖南文艺出版社 / 2017-5 / 28.00,https://book.douban.com/subject/27030867/
