书名,评分,评价人数,作者,出版社,url
谜宫·如意琳琅图集,9.0,(2184人评价),作者/译者： 故宫博物院 ,出版信息：  故宫出版社 / 2018-12 / 168元,https://book.douban.com/subject/30396677/
名侦探柯南7,9.0,(926人评价),作者/译者： [日] 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 6.90元,https://book.douban.com/subject/1287102/
东方快车谋杀案,9.0,(110899人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 陈尧光 ,出版信息：  人民文学出版社 / 2006-5 / 18.00元,https://book.douban.com/subject/1827374/
谜宫·金榜题名:谜宫·金榜题名（经典版）,9.0,(344人评价),作者/译者： 王志伟、徐奥林、陈振、李慧婷 ,出版信息：  故宫出版社 / 2020-1 / 188.00元,https://book.douban.com/subject/34948793/
黄金塔:TORREDELORO,9.0,(134人评价),作者/译者： ,出版信息： 檀涧 / 沈阳出版社 / 2020-12-18,https://book.douban.com/subject/35273102/
帷幕:阿加莎·克里斯蒂侦探作品集33,9.0,(6701人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 李杨 ,出版信息：  新星出版社 / 2015-2 / 26.00,https://book.douban.com/subject/26292535/
medium霊媒探偵城塚翡翠,9.0,(97人评价),作者/译者： 相沢 沙呼 ,出版信息：  講談社 / 2019-9-12 / JPY 1836,https://book.douban.com/subject/34784035/
金色梦乡,9.0,(22307人评价),作者/译者： [日] 伊坂幸太郎 / 李彦桦 ,出版信息：  译林出版社 / 2010-9 / 35.00元,https://book.douban.com/subject/5038409/
名侦探柯南10,9.0,(785人评价),作者/译者： 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 9.00元,https://book.douban.com/subject/1210328/
星辰的繼承者,9.0,(221人评价),作者/译者： 詹姆士·霍根 / 歸也光 ,出版信息：  獨步文化 / 2017-8-31 / NTD340,https://book.douban.com/subject/27119879/
メルカトルと美袋のための殺人,9.0,(245人评价),作者/译者： 麻耶雄嵩 / 講談社 / 1997,出版信息： 06/05 / JPY798円（税込）,https://book.douban.com/subject/3121778/
名侦探柯南11,9.0,(740人评价),作者/译者： (日)青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-8 / 9.00元,https://book.douban.com/subject/1519891/
心灵侦探城塚翡翠,9.0,(598人评价),作者/译者： 相泽沙呼 / 罗亚星 ,出版信息：  人民文学出版社 / 2021-4 / 79.00,https://book.douban.com/subject/35296788/
一九七四戴手銬的警察,9.0,(21人评价),作者/译者： 茅捷 ,出版信息：  太陽氏 / 2019-8-1 / NTD300.00,https://book.douban.com/subject/34841002/
名侦探柯南5,8.9,(1048人评价),作者/译者： [日] 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 6.90元,https://book.douban.com/subject/1210308/
むかしむかしあるところに、死体がありました。,8.9,(165人评价),作者/译者： 青柳碧人 ,出版信息：  双葉社 / 2019-4-17 / JPY 1404,https://book.douban.com/subject/34440942/
无人生还,8.9,(114381人评价),作者/译者： [英] 阿加莎・克里斯蒂 / 祁阿红 ,出版信息：  人民文学出版社 / 2008-3 / 19.00,https://book.douban.com/subject/3006581/
一分鐘教你人肉搜索,8.9,(241人评价),作者/译者： 吐維 ,出版信息：  留守番 / 2016-12 / NTD 350,https://book.douban.com/subject/27060790/
玫瑰的名字,8.9,(1101人评价),作者/译者： [意] 翁贝托·埃科 / 沈萼梅、刘锡荣 ,出版信息：  上海译文出版社 / 2015-1 / 58.00,https://book.douban.com/subject/25875828/
デルタの悲劇,8.9,(352人评价),作者/译者： 浦賀 和宏 ,出版信息：  KADOKAWA / 2019-12-24 / JPY 616,https://book.douban.com/subject/34877472/
奇风岁月,8.9,(7652人评价),作者/译者： [美国] 罗伯特·麦卡蒙 / 陈宗琛 ,出版信息：  译林出版社 / 2011-5 / 36.00元,https://book.douban.com/subject/6016234/
福尔摩斯探案全集1·血字的研究、四签名,8.9,(2680人评价),作者/译者： [英] 阿瑟·柯南·道尔 / 佟舒欣 ,出版信息：  华夏出版社 / 2003-6 / 16.00元,https://book.douban.com/subject/1109475/
AndThenThereWereNone,8.9,(2145人评价),作者/译者： Agatha Christie ,出版信息：  Harper / 2003-03-03 / GBP 6.99,https://book.douban.com/subject/1573689/
名侦探柯南2,8.9,(1178人评价),作者/译者： 青山剛昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 7.50元,https://book.douban.com/subject/1210306/
