书名,评分,评价人数,作者,出版社,url
NotbyChanceAlone:MyLifeasaSocialPsychologist,9.1,(76人评价),作者/译者： Elliot Aronson ,出版信息：  Basic Books / 2010-8-24 / USD 27.50,https://book.douban.com/subject/4860603/
一个陌生女人的来信夜色朦胧,9.1,(237人评价),作者/译者： [奥] 斯蒂芬·茨威格 / 张玉书 ,出版信息：  北京大学出版社 / 2002-9 / 9.80元,https://book.douban.com/subject/1101911/
文豪笔下的文豪,9.1,(12人评价),作者/译者： 茨威格 / 凌曦 ,出版信息：  广东人民出版社 / 2003-1 / 8.0,https://book.douban.com/subject/1520008/
活着,9.1,(193282人评价),作者/译者： 余华 ,出版信息：  南海出版公司 / 1998-5 / 12.00元,https://book.douban.com/subject/1082154/
一个政治家的肖像,9.1,(60人评价),作者/译者： (奥)斯蒂芬·茨威格 / 侯焕闳 ,出版信息：  三联书店 / 1988 / 2.70,https://book.douban.com/subject/2286504/
一个陌生女人的来信,9.1,(197人评价),作者/译者： [奥地利] 斯特凡·茨威格 / 韩耀成 ,出版信息：  上海三联书店 / 2014-6-1 / 39.8元,https://book.douban.com/subject/25895962/
茨威格中短篇小说经典,9.1,(127人评价),作者/译者： 【奥地利】茨威格 / 高中甫 / 重庆大学出版社,出版信息： 楚尘文化 / 2013-1 / 49.00元,https://book.douban.com/subject/19966302/
人类的群星闪耀时:十四篇历史特写（增订版）,9.1,(415人评价),作者/译者： 斯蒂芬·茨威格 / 舒昌善 ,出版信息：  生活·读书·新知三联书店 / 2017-8 / 50.00,https://book.douban.com/subject/27144820/
玛丽·安托瓦内特传,9.1,(34人评价),作者/译者： [奥]斯蒂芬·茨威格 / 张玉书 ,出版信息：  人民文学出版社 / 2019-6 / 69.00元,https://book.douban.com/subject/27115914/
象棋的故事,9.1,(10085人评价),作者/译者： [奥] 斯蒂芬·茨威格 / 张玉书 ,出版信息：  上海译文出版社 / 2007-7 / 23.00元,https://book.douban.com/subject/2158684/
阿勒泰的角落,9.1,(14107人评价),作者/译者： 李娟 ,出版信息：  万卷出版公司 / 2010-6 / 25.00元,https://book.douban.com/subject/4881850/
昨日的世界:茨威格自传,9.1,(212人评价),作者/译者： [奥]斯蒂芬·茨威格 / 李文华 ,出版信息：  时代文艺出版社 / 2014-7-1 / 28.00元,https://book.douban.com/subject/25906499/
人类群星闪耀时,9.1,(179人评价),作者/译者： 斯蒂芬·茨威格 / 高中甫、潘子立 ,出版信息：  三辰影库音像出版社 / 2017-10 / 39.00元,https://book.douban.com/subject/27180719/
茨威格小说集,9.1,(721人评价),作者/译者： （奥）茨威格 / 高中甫、韩耀成 ,出版信息：  百花文艺出版社 / 1982-06 / 2.70,https://book.douban.com/subject/1760134/
白夜行,9.1,(470344人评价),作者/译者： [日] 东野圭吾 / 刘姿君 ,出版信息：  南海出版公司 / 2008-9 / 29.80元,https://book.douban.com/subject/3259440/
永不安宁的心,9.1,(329人评价),作者/译者： 〔奥〕茨威格 / 张玉书 ,出版信息：  华艺出版社 / 2004-7-1 / 25.00,https://book.douban.com/subject/1004063/
一个政治性人物的肖像,9.1,(1026人评价),作者/译者： [奥地利] 斯蒂芬·茨威格 / 张玉书 ,出版信息：  上海译文出版社 / 2007-7 / 18.00元,https://book.douban.com/subject/2146277/
同情的罪,9.1,(47人评价),作者/译者： 褚威格著沈櫻譯 / 沉樱 ,出版信息：  山东文艺 / 20000430 / NT$ 200,https://book.douban.com/subject/1366976/
Schachnovelle,9.1,(54人评价),作者/译者： Stefan Zweig ,出版信息：  FISCHER Taschenbuch / 1974-4-1 / EUR 5.95,https://book.douban.com/subject/1999421/
象棋的故事:象棋的故事,9.1,(1257人评价),作者/译者： [奥]斯蒂芬•茨威格 / 韩耀成 ,出版信息：  陕西师范大学出版总社 / 2013-5 / 25.00元,https://book.douban.com/subject/24700640/
鹿特丹的伊拉斯谟:辉煌与悲情,9.1,(159人评价),作者/译者： [奥]茨威格 / 舒昌善 ,出版信息：  生活·读书·新知三联书店 / 2018-7 / 49.00元,https://book.douban.com/subject/27663280/
情感的迷惘,9.0,(976人评价),作者/译者： Stefan Zweig、(奥)斯·茨威格 / 高中甫 等译 ,出版信息：  译林出版 / 1998-9-1 / 18.00元,https://book.douban.com/subject/1316564/
ChessStory,9.0,(35人评价),作者/译者： Stefan Zweig / Joel Rotenberg ,出版信息：  NYRB Classics / 2005-12-9 / USD 12.95,https://book.douban.com/subject/1767101/
一位陌生女子的來信,9.0,(28人评价),作者/译者： 褚威格　著　陳宗琛　譯 / 陈宗琛 ,出版信息：  晨星 / 20030107 / NT$ 119,https://book.douban.com/subject/1362213/
茨威格短篇小说选:世界短篇小说精华,9.0,(78人评价),作者/译者： [奥地利]茨威格 / 魏家国 等 ,出版信息：  湖南文艺出版社 / 1996-06-01 / 90.00元,https://book.douban.com/subject/3074105/
一个陌生女人的来信:斯·茨威格中短篇小说选,9.0,(157人评价),作者/译者： (奥) 斯·茨威格 / 张玉书 ,出版信息：  人民文学出版社 / 2018-7 / 37.00元,https://book.douban.com/subject/27116015/
一个女人一生中的二十四小时,9.0,(17人评价),作者/译者： (奥) 斯·茨威格 / 高中甫 ,出版信息：  人民文学出版社 / 2011-4 / 29.80元,https://book.douban.com/subject/27116264/
百年孤独,9.0,(219人评价),作者/译者： ,出版信息： 加西亚.马尔克斯 / 时代文艺出版社 / 2004,https://book.douban.com/subject/4185709/
看不见的收藏,9.0,(24人评价),作者/译者： [奥] 茨威格 著、[德] 埃达·斯基伯 绘 / 小野 ,出版信息：  新星出版社 / 2018-6 / 36,https://book.douban.com/subject/30204308/
良心反对暴力,9.0,(41人评价),作者/译者： 施蒂芬·茨威格 / 张全岳 ,出版信息：  作家出版社 / 2001-4 / 15.00元,https://book.douban.com/subject/1921079/
国际象棋的故事,9.0,(295人评价),作者/译者： （奥）斯蒂芬・茨威格 / 韩耀成 ,出版信息：  浙江文艺出版社 / 2000-12 / 7.30元,https://book.douban.com/subject/1024060/
人类群星闪耀时（全本）,9.0,(112人评价),作者/译者： [奥] 斯蒂芬·茨威格 / 高中甫、潘子立 ,出版信息：  新星出版社 / 2017-8 / 42.00元,https://book.douban.com/subject/27124581/
一个陌生女人的来信:茨威格中短篇小说集,9.0,(1910人评价),作者/译者： 茨威格 / 韩耀成 ,出版信息：  河南文艺出版社 / 2013-8 / 22.00,https://book.douban.com/subject/26271420/
灼人的秘密,9.0,(663人评价),作者/译者： 茨威格、显克微奇、安德列耶夫 / 韩耀成、吕同六 ,出版信息：  山东文艺出版社 / 1996 / 11.50,https://book.douban.com/subject/3040515/
三大师:巴尔扎克、狄更斯、陀思妥耶夫斯基,8.9,(28人评价),作者/译者： 斯蒂芬·茨威格 / 申文林 ,出版信息：  安徽文艺出版社 / 2013-1-1 / 18.00元,https://book.douban.com/subject/22685325/
全球通史（第7版上册）:从史前史到21世纪,8.9,(12751人评价),作者/译者： [美] 斯塔夫里阿诺斯 / 董书慧、王昶、徐正源 ,出版信息：  北京大学出版社 / 2005-1 / 88.00元,https://book.douban.com/subject/1225977/
