书名,评分,评价人数,作者,出版社,url
爆款文案:把文案变成“印钞机”,7.1,(2292人评价),作者/译者： 关健明 ,出版信息：  北京联合出版公司 / 2017-12 / 42.00元,https://book.douban.com/subject/27168701/
那些想红的年轻人:自媒体人生存指南,8.2,(120人评价),作者/译者： G 僧东、林仙子 ,出版信息：  民主与建设出版社 / 2020-11 / 45.00,https://book.douban.com/subject/35236126/
NeilFrench:前奥美全球创意执行总监自传,9.0,(329人评价),作者/译者： Neil French ,出版信息：  100PAGES PRESS / 2004 / 120,https://book.douban.com/subject/2081341/
如何写出高转化率文案,8.1,(235人评价),作者/译者： [英] 安迪·马斯伦、Andy Maslen / 邱匀 ,出版信息：  后浪丨大象出版社 / 2019-11 / 48.00元,https://book.douban.com/subject/34851981/
洞人心弦:一个广告人的洞见与事件,8.3,(417人评价),作者/译者： 菲尔·杜森伯里 / 宋洁 ,出版信息：  上海远东出版社 / 2008-1 / 35.00元,https://book.douban.com/subject/2364723/
大量流出,7.6,(864人评价),作者/译者： 许舜英 ,出版信息：  广西师范大学出版社 / 2012-12 / 98.00元,https://book.douban.com/subject/20395644/
广告文案训练手册:目前最好的广告文案教程之一,8.5,(415人评价),作者/译者： Bruce Bendinger / 谢千帆 ,出版信息：  中国传媒大学出版社 / 2008-5出版 / 158,https://book.douban.com/subject/3127834/
吸金广告:史上最赚钱的文案写作手册,7.6,(529人评价),作者/译者： [美] 德鲁·埃里克·惠特曼 / 焦晓菊 ,出版信息：  江苏人民出版社 / 2014-8-1 / 38.00元,https://book.douban.com/subject/25958166/
信息流广告入门,7.4,(28人评价),作者/译者： 宁阿姨 ,出版信息：  人民邮电出版社 / 2020-10-26 / 99,https://book.douban.com/subject/35229619/
很久很久以前:以神话原型打造深植人心的品牌,8.9,(134人评价),作者/译者： 玛格丽特・马克、卡罗・S・皮尔森 / 许晋福、戴至中、袁世珮 ,出版信息：  汕头大学出版社 / 2003-9-1 / 38.00,https://book.douban.com/subject/1136648/
注意力商人:他們如何操弄人心？揭密媒體、廣告、群眾的角力戰,8.5,(125人评价),作者/译者： 吳修銘 / 黃庭敏 ,出版信息：  天下雜誌 / 2018-4-2 / NT$650,https://book.douban.com/subject/30216368/
幕后大脑:100位总监解100个营销难题（特别定制版）,7.8,(149人评价),作者/译者： 陈耀福、陈绍团、关健明、叶明桂、丰信东、赵宁、熊超、李欣频、樊苗林、空手 / 主编：鬼鬼 丁和珍 ,出版信息：  东方出版社 / 2020-10 / 132.00元,https://book.douban.com/subject/35221772/
洞见远胜创意:世界最富创意的广告公司BBDO,8.2,(352人评价),作者/译者： 菲尔·杜森伯里 / 宋洁 ,出版信息：  上海远东出版社 / 2014-10-1 / 38,https://book.douban.com/subject/26108557/
广告数据定量分析：如何成为一位厉害的广告优化师,7.5,(49人评价),作者/译者： 齐云涧 ,出版信息：  机械工业出版社 / 2019-7-25 / 79,https://book.douban.com/subject/34782444/
人心红利:存量博弈下的企业增长方法论,6.7,(52人评价),作者/译者： 江南春 ,出版信息：  中信出版集团 / 2021-1-1 / 56,https://book.douban.com/subject/35304762/
视觉锤:视觉时代的定位之道,7.1,(1111人评价),作者/译者： （美）劳拉•里斯 / 王刚 ,出版信息：  机械工业出版社 / 2012-12 / 49.00元,https://book.douban.com/subject/20413922/
创意的生成,8.2,(319人评价),作者/译者： [美]詹姆斯·韦伯·扬 / 祝士伟 ,出版信息：  中国人民大学出版社 / 2014-2-1 / 19.90元,https://book.douban.com/subject/25818674/
好文案一句话就够了,7.0,(739人评价),作者/译者： 【日】川上徹也 / 涂绮芳 ,出版信息：  北京联合出版公司 / 2018-10-1 / 42.00元,https://book.douban.com/subject/30355274/
整合营销传播:创造企业价值的五大关键步骤,7.4,(181人评价),作者/译者： 海蒂・舒尔茨、唐・舒尔茨、何西军、黄鹂、朱彩虹、王龙 / 何西军、黄鹂、朱彩虹、王龙 ,出版信息：  中国财政经济出版社 / 2005-5 / 39.80元,https://book.douban.com/subject/1283113/
让创意更有黏性:创意直抵人心的六条路径,8.2,(1202人评价),作者/译者： [美] 奇普·希思、[美] 丹·希思 / 姜奕晖 ,出版信息：  中信出版社 / 2014-1-8 / 49.00元,https://book.douban.com/subject/25813579/
文案训练手册:广告文案、网站编辑、淘宝微商，提升效率与业绩的必备教材，来自美国,7.5,(782人评价),作者/译者： 约瑟夫·休格曼 / 杨紫苏、张晓丽 ,出版信息：  中信出版社 / 2015-7-1 / CNY 45.00,https://book.douban.com/subject/26437067/
小丰广告创作系列,7.8,(52人评价),作者/译者： 丰信东 ,出版信息：  东方出版社 / 2020-6 / 256.00,https://book.douban.com/subject/35170054/
文案变现:写出有效文案的四个黄金步骤,7.7,(466人评价),作者/译者： 叶小鱼 ,出版信息：  东方出版中心 / 2019-1-1 / 49.80元,https://book.douban.com/subject/30412849/
广告说服力:基于实证研究的195条广告原理,7.5,(67人评价),作者/译者： [美] 斯科特·阿姆斯特朗 / 吴国华、林升栋、康瑾、杨松 ,出版信息：  商务印书馆 / 2016-8 / 158.00,https://book.douban.com/subject/26851734/
