书名,评分,评价人数,作者,出版社,url
山月记,9.1,(694人评价),作者/译者： [日] 中岛敦 / 代珂 ,出版信息：  江苏凤凰文艺出版社 / 2019-11 / 49.80元,https://book.douban.com/subject/34795345/
白夜行,9.1,(341976人评价),作者/译者： [日] 东野圭吾 / 刘姿君 ,出版信息：  南海出版公司 / 2013-1-1 / 39.50元,https://book.douban.com/subject/10554308/
壬生义士传,9.1,(181人评价),作者/译者： [日]浅田次郎 / 周晓晴 ,出版信息：  重庆出版社 / 2015-2 / 59.80元,https://book.douban.com/subject/26276896/
"四重奏:坂元裕二腳本書,關於單戀、謊言,還有30多歲的灰階人生",9.1,(102人评价),作者/译者： 坂元裕二 / 王思穎、張佩瑩 ,出版信息：  大家 / 2018-2-7 / NT$420,https://book.douban.com/subject/27613296/
白色巨塔(套装上中下三册),9.1,(420人评价),作者/译者： 山崎丰子 / 侯为 ,出版信息：  青岛出版社 / 2014-8-1 / 169,https://book.douban.com/subject/25981996/
春雪:2014修订版,9.1,(3261人评价),作者/译者： 三岛由纪夫 / 文洁若、李芒 ,出版信息：  重庆出版社 / 2014-3 / 49.00,https://book.douban.com/subject/25769962/
御伽草纸,9.1,(81人评价),作者/译者： [日]太宰治 / 汤家宁 ,出版信息：  拜德雅丨西南师范大学出版社 / 2019-12 / 38.00元,https://book.douban.com/subject/30484724/
金阁寺,9.1,(134人评价),作者/译者： [日]三岛由纪夫 / 陈德文 ,出版信息：  一頁folio | 辽宁人民出版社 / 2021-2 / 38.00,https://book.douban.com/subject/35324326/
潮骚,9.1,(135人评价),作者/译者： [日]三岛由纪夫 / 陈德文 ,出版信息：  一頁folio | 辽宁人民出版社 / 2021-2 / 32.00元,https://book.douban.com/subject/35365849/
OPUS作品,9.1,(9558人评价),作者/译者： [日] 今敏 / Mrs.X ,出版信息：  北京联合出版公司 / 2019-8 / 88.00元（上下册）,https://book.douban.com/subject/30473909/
强风吹拂,9.0,(2474人评价),作者/译者： [日] 三浦紫苑 / 林佩瑾、李建铨、杨正敏 ,出版信息：  广西师范大学出版社 / 2019-10 / 58.00元,https://book.douban.com/subject/33440237/
活了100万次的猫,9.0,(14662人评价),作者/译者： 佐野洋子 / 唐亚明 ,出版信息：  接力出版社 / 2004-10 / 28.00元,https://book.douban.com/subject/1257365/
奔马:“丰饶之海”之二,9.0,(745人评价),作者/译者： [日] 三岛由纪夫 / 陈德文 ,出版信息：  人民文学出版社 / 2015-11 / 35.00,https://book.douban.com/subject/25886361/
嫌疑人X的献身,9.0,(70494人评价),作者/译者： [日]东野圭吾 / 刘子倩 ,出版信息：  南海出版公司 / 2014-6-1 / 35.00元,https://book.douban.com/subject/25924253/
心灵侦探城塚翡翠,9.0,(590人评价),作者/译者： 相泽沙呼 / 罗亚星 ,出版信息：  人民文学出版社 / 2021-4 / 79.00,https://book.douban.com/subject/35296788/
络新妇之理（下）,9.0,(5899人评价),作者/译者： [日] 京极夏彦 / 王华懋 ,出版信息：  上海人民出版社 / 2009年11月 / 29.00元,https://book.douban.com/subject/4038673/
不可思议的朋友,9.0,(2056人评价),作者/译者： [日] 田岛征彦 / 李秀芬 ,出版信息：  北京联合出版公司 / 2017-7 / 45.00元,https://book.douban.com/subject/27069925/
来自新世界（上下）,9.0,(8971人评价),作者/译者： [日] 贵志祐介 / 丁丁虫 ,出版信息：  上海译文出版社 / 2014-4 / 88.00,https://book.douban.com/subject/25752955/
雪国,9.0,(1117人评价),作者/译者： [日] 川端康成 / 叶渭渠、唐月梅 ,出版信息：  南海出版公司 / 2010-8 / 28.00元,https://book.douban.com/subject/5063254/
心,9.0,(441人评价),作者/译者： [日] 夏目漱石 / 黄悦生 ,出版信息：  江苏凤凰文艺出版社 / 2021-3-30 / 45.00元,https://book.douban.com/subject/35336609/
金色梦乡,9.0,(22305人评价),作者/译者： [日] 伊坂幸太郎 / 李彦桦 ,出版信息：  译林出版社 / 2010-9 / 35.00元,https://book.douban.com/subject/5038409/
今昔物语（浮世绘插图珍藏版）,9.0,(75人评价),作者/译者： 北京编译社（译）、周作人（校） ,出版信息：  新星出版社 / 2017-6 / 168.00元（全三册）,https://book.douban.com/subject/27077675/
阴阳师典藏合集,8.9,(1544人评价),作者/译者： (日)梦枕貘 / 林青华、施小炜 ,出版信息：  南海出版公司 / 2020-11 / 245,https://book.douban.com/subject/25808738/
心（作家榜经典文库）,8.9,(63人评价),作者/译者： (日)夏目漱石 / 金海曙 ,出版信息：  中信出版集团股份有限公司 / 2021-3 / 45,https://book.douban.com/subject/35341437/
细雪,8.9,(3219人评价),作者/译者： [日] 谷崎润一郎 / 周逸之 ,出版信息：  译林出版社 / 2017-6 / 65.00,https://book.douban.com/subject/27068645/
东京塔:老妈和我，有时还有老爸,8.9,(597人评价),作者/译者： [日]利利·弗兰克 / 李颖秋 ,出版信息：  中信出版集团 / 2018-7 / 45.00元,https://book.douban.com/subject/30251580/
侏儒的话,8.9,(1166人评价),作者/译者： [日] 芥川龙之介 / 李正伦 等 ,出版信息：  河北教育出版社 / 2002-6 / 16.60元,https://book.douban.com/subject/1427754/
桃子手记,8.9,(703人评价),作者/译者： [日] 樱桃子 / 面白、韩艳梅 ,出版信息：  新星出版社 / 2019-4 / 148.00元,https://book.douban.com/subject/30318059/
近松门左卫门选集,8.9,(265人评价),作者/译者： (日) 近松门左卫门 / 钱稻孙 ,出版信息：  上海书店出版社 / 2011-12 / 32.00元,https://book.douban.com/subject/6387179/
美与暴烈:三岛由纪夫传,8.9,(1578人评价),作者/译者： [英]亨利·斯各特 / 于是 ,出版信息：  雅众文化 | 北京联合出版公司 / 2020-3 / 58.00元,https://book.douban.com/subject/34897115/
蝉时雨,8.9,(803人评价),作者/译者： [日] 藤泽周平 / 高詹灿 ,出版信息：  译林出版社 / 2018-8 / 65.00,https://book.douban.com/subject/27169514/
萨德侯爵夫人,8.9,(108人评价),作者/译者： [日]三岛由纪夫 / 陈德文 ,出版信息：  一頁| 辽宁人民出版社 / 2021-2 / 28.00,https://book.douban.com/subject/35318368/
假面的告白,8.9,(258人评价),作者/译者： [日] 三岛由纪夫 / 陈德文 ,出版信息：  人民文学出版社 / 2020-6 / 43.00元,https://book.douban.com/subject/30313603/
奔马,8.9,(2950人评价),作者/译者： (日) 三岛由纪夫 / 许金龙 ,出版信息：  上海译文出版社 / 2010-12 / 32.00元,https://book.douban.com/subject/4823788/
拍电影时我在想的事,8.9,(5279人评价),作者/译者： [日]是枝裕和 / 褚方叶 ,出版信息：  南海出版公司 / 2018-11 / 88.00,https://book.douban.com/subject/30304849/
日本现代文学的起源,8.9,(727人评价),作者/译者： [日] 柄谷行人 / 赵京华 ,出版信息：  生活·读书·新知三联书店 / 2006-8 / 18.00元,https://book.douban.com/subject/1048364/
羊之歌:我的回想,8.9,(312人评价),作者/译者： [日]加藤周一 / 翁家慧 ,出版信息：  北京出版社 / 2019-8-15 / 59.00,https://book.douban.com/subject/34449314/
梦的宇宙志,8.9,(691人评价),作者/译者： [日] 涩泽龙彦 / 蕾克 ,出版信息：  广西师范大学出版社 / 2019-11 / 54.00,https://book.douban.com/subject/33438831/
浮华世家,8.9,(140人评价),作者/译者： 山崎丰子 / 魏丽华 ,出版信息：  青岛出版社 / 2014-8 / 99.00元,https://book.douban.com/subject/25987894/
东京本屋,8.9,(3841人评价),作者/译者： [日] 吉井忍 ,出版信息：  上海人民出版社 / 2016-8 / 69.00元,https://book.douban.com/subject/26819477/
建筑家安藤忠雄,8.9,(3632人评价),作者/译者： [日] 安藤忠雄 / 龙国英 ,出版信息：  中信出版社 / 2011-3-1 / 88.00,https://book.douban.com/subject/5408858/
禁色,8.9,(2019人评价),作者/译者： [日] 三岛由纪夫 / 陈德文 ,出版信息：  上海译文出版社 / 2014-4-1 / 50,https://book.douban.com/subject/25839615/
万叶集:日本版“诗经”,8.9,(140人评价),作者/译者： 佚名、宋再新、宋方洁整理、吉田博、川濑巴水、土屋光逸、小原古邨、歌川国芳等绘 / 钱稻孙 ,出版信息：  浙江教育出版社 / 2020-12 / 98,https://book.douban.com/subject/35191815/
络新妇之理（上）,8.9,(6792人评价),作者/译者： [日] 京极夏彦 / 王华懋 ,出版信息：  上海人民出版社 / 2009年11月 / 29.00,https://book.douban.com/subject/4038672/
如父如子,8.9,(20332人评价),作者/译者： [日] 是枝裕和、[日] 佐野晶 / 丹勇 ,出版信息：  湖南文艺出版社 / 2018-4 / 49.80,https://book.douban.com/subject/27611824/
隐剑孤影抄,8.9,(708人评价),作者/译者： [日] 藤泽周平 / 李长声 ,出版信息：  译林出版社 / 2018-8 / 56.00,https://book.douban.com/subject/26952667/
武士,8.9,(188人评价),作者/译者： [日] 远藤周作 / 林水福 ,出版信息：  浙江文艺出版社 / 2020-1 / 69.00元,https://book.douban.com/subject/34856730/
情书,8.9,(6153人评价),作者/译者： 岩井俊二 / 穆晓芳 ,出版信息：  南海出版公司 / 2018-6-1 / 45.00元,https://book.douban.com/subject/30230525/
龙猫,8.8,(513人评价),作者/译者： [日] 宫崎骏 / 赵玉皎 ,出版信息：  北京联合出版公司 / 2020-12 / 68.00元,https://book.douban.com/subject/35166692/
黑箱:日本之耻,8.8,(14098人评价),作者/译者： [日]伊藤诗织 / 匡匡 ,出版信息：  中信出版集团 / 2019-4 / 48.00元,https://book.douban.com/subject/30484795/
字母表谜案,8.8,(931人评价),作者/译者： 大山诚一郎 / 曹逸冰 ,出版信息：  河南文艺出版社 / 2021-5 / 42.00,https://book.douban.com/subject/35390390/
白色巨塔,8.8,(1830人评价),作者/译者： 山崎丰子 / 娄美莲等 ,出版信息：  江苏人民出版社 / 2009-7 / 48.00元,https://book.douban.com/subject/3863454/
克莱因壶,8.8,(17280人评价),作者/译者： [日]冈岛二人 / 张舟 ,出版信息：  化学工业出版社 / 2019-11 / 48.00元,https://book.douban.com/subject/33658616/
平家物语:郑清茂译注本,8.8,(119人评价),作者/译者： [日] 佚名 / 郑清茂 译注 ,出版信息：  译林出版社 / 2017-2 / 98.00,https://book.douban.com/subject/26732330/
世界尽头与冷酷仙境,8.8,(13924人评价),作者/译者： 村上春树 / 林少华 ,出版信息：  上海译文出版社 / 2007-7 / 25.00元,https://book.douban.com/subject/2158161/
小森林,8.8,(626人评价),作者/译者： [日]五十岚大介 / 孙雅甜 ,出版信息：  四川美术出版社 / 2020-3 / 79.00元（全两册）,https://book.douban.com/subject/34907964/
人间失格·斜阳,8.8,(2823人评价),作者/译者： [日] 太宰治 / 竺家荣 ,出版信息：  上海译文出版社 / 2014-2 / 35.00,https://book.douban.com/subject/25814725/
被殺了三次的女孩:誰讓恐怖情人得逞?桶川跟蹤狂殺人事件的真相與警示,8.8,(380人评价),作者/译者： 清水潔 / 王華懋 ,出版信息：  獨步文化 / 2019-5-1 / NT$380.00,https://book.douban.com/subject/33401933/
银河铁道之夜,8.8,(110人评价),作者/译者： 宫泽贤治 / 王敏 ,出版信息：  江苏凤凰文艺出版社 / 2019-6 / 45,https://book.douban.com/subject/33459686/
晚安人面瘡,8.8,(289人评价),作者/译者： 白井智之 / MIST ,出版信息：  尖端 / 2020-12-28 / NT$320.00,https://book.douban.com/subject/35218491/
死海之滨,8.8,(278人评价),作者/译者： [日] 远藤周作 / 田建国 ,出版信息：  浙江文艺出版社 / 2019-9 / 58.00元,https://book.douban.com/subject/34688638/
佐贺的超级阿嬷,8.8,(3293人评价),作者/译者： 岛田洋七 / 陈宝莲 ,出版信息：  南海出版公司 / 2010-1 / 25.00元,https://book.douban.com/subject/4199248/
告白:极善与极恶只在一念之间,8.8,(14627人评价),作者/译者： [日] 凑佳苗 / 竺家荣 ,出版信息：  湖南文艺出版社 / 2016-4 / 36.80元,https://book.douban.com/subject/26681984/
首无·作祟之物:刀城言耶系列之三,8.8,(7792人评价),作者/译者： [日]三津田信三 / 张舟 ,出版信息：  吉林出版集团有限责任公司 / 2011-6 / 35.00元,https://book.douban.com/subject/6249670/
宵待草夜情,8.7,(2564人评价),作者/译者： [日] 连城三纪彦 / 李盈春 ,出版信息：  新星出版社 / 2015-5 / 28.00,https://book.douban.com/subject/26367367/
恶意,8.7,(54751人评价),作者/译者： [日] 东野圭吾 / 娄美莲 ,出版信息：  南海出版公司 / 2016-11-1 / 39.50元,https://book.douban.com/subject/26877752/
藏狐砂冈先生,8.7,(375人评价),作者/译者： （日）Q桑 / 陈文娟 ,出版信息：  四川美术出版社 / 2020-12-1 / 49.00,https://book.douban.com/subject/35242133/
荒木飞吕彦的漫画术,8.7,(2011人评价),作者/译者： [日] 荒木飞吕彦 / 曹逸冰 ,出版信息：  新星出版社 / 2018-5-1 / 58.00元,https://book.douban.com/subject/30174103/
步履不停,8.7,(30974人评价),作者/译者： [日] 是枝裕和 / 郑有杰 ,出版信息：  北京联合出版公司 / 2017-5 / 36.80元,https://book.douban.com/subject/26963321/
古都,8.7,(3831人评价),作者/译者： 川端康成 / 唐月梅 ,出版信息：  北京出版社 / 2003-04 / 21.00,https://book.douban.com/subject/1009094/
平家物语:插图全译本,8.7,(657人评价),作者/译者： 佚名 / 王新禧 ,出版信息：  上海译文出版社 / 2011-12-1 / 53.00元,https://book.douban.com/subject/6038874/
高丘亲王航海记,8.7,(601人评价),作者/译者： [日]涩泽龙彦 / 姚奕崴 ,出版信息：  广西师范大学出版社 / 2019-1-1 / 46,https://book.douban.com/subject/30312117/
万叶集精选,8.7,(411人评价),作者/译者： 钱稻孙 译、文洁若 编、曾维德 辑注 / 钱稻孙 ,出版信息：  上海书店出版社 / 2012-4 / 38.00元,https://book.douban.com/subject/6430503/
草枕,8.7,(3279人评价),作者/译者： [日]夏目漱石 / 陈德文 ,出版信息：  上海译文出版社 / 2014-6 / 25.00,https://book.douban.com/subject/25883054/
金阁寺:金阁寺,8.7,(2946人评价),作者/译者： [日] 三岛由纪夫 / 唐月梅 ,出版信息：  上海译文出版社 / 2014-4 / 38.00,https://book.douban.com/subject/25839620/
在漫长的旅途中,8.7,(5838人评价),作者/译者： [日] 星野道夫 / 蔡昭仪 ,出版信息：  上海人民出版社 / 2010-2 / 29.00元,https://book.douban.com/subject/3765620/
诸神的微笑,8.7,(1223人评价),作者/译者： 芥川龙之介 / 小Q ,出版信息：  复旦大学出版社 / 2011-1 / 20.00元,https://book.douban.com/subject/6006497/
绝叫,8.7,(11137人评价),作者/译者： [日] 叶真中显 / 林佩瑾 ,出版信息：  北京联合出版公司 / 2020-7 / 58.00,https://book.douban.com/subject/35031587/
动物园的生死告白（14岁懂社会系列）,8.7,(960人评价),作者/译者： [日]阿部弘士 / 烨伊 ,出版信息：  新星出版社 / 2016-8 / 18.00,https://book.douban.com/subject/26942699/
光与影:渡边淳一作品40,8.7,(156人评价),作者/译者： 【日】渡边淳一 / 杜勤 ,出版信息：  青岛出版社 / 2018-5 / 32,https://book.douban.com/subject/30402767/
堕落论,8.7,(325人评价),作者/译者： [日]坂口安吾 / 郭晓丽 ,出版信息：  浙江文艺出版社 / 2019-7 / 52.00元,https://book.douban.com/subject/33384247/
父亲的道歉信,8.7,(547人评价),作者/译者： (日)向田邦子 / 张秋明 ,出版信息：  上海文艺出版社 / 2014-9-1 / CNY 29.00,https://book.douban.com/subject/25909080/
我的青春恋爱喜剧果然有问题01,8.7,(845人评价),作者/译者： [日] 渡航 著、[日] ponkan⑧ 绘 / Dying ,出版信息：  安徽少年儿童出版社 / 2013-6-1 / 22.00元,https://book.douban.com/subject/24530152/
沉默,8.7,(2525人评价),作者/译者： [日]远藤周作 / 林水福 ,出版信息：  南海出版公司 / 2013-5 / 32.00元,https://book.douban.com/subject/21712307/
动物园,8.7,(1642人评价),作者/译者： 乙一 / 张筱森 ,出版信息：  人民文学出版社 / 2016-8 / 49.8,https://book.douban.com/subject/26889178/
奥州小道,8.7,(62人评价),作者/译者： [日]松尾芭蕉 / 陈德文 ,出版信息：  北京联合出版公司 / 2020-5 / 49.80元,https://book.douban.com/subject/34970847/
仲夏之死,8.7,(2115人评价),作者/译者： [日] 三岛由纪夫 / 陈德文 ,出版信息：  上海译文出版社 / 2014-4-1 / 38,https://book.douban.com/subject/25839618/
不畏风雨,8.7,(770人评价),作者/译者： [日] 宫泽贤治 文、[日] 山村浩二 图 / [美] 阿瑟·比纳德 英译、程璧 中译 ,出版信息：  北京联合出版公司·后浪出版公司 / 2016-10 / 52.00元,https://book.douban.com/subject/26890264/
消失的13级台阶:读客外国小说文库,8.7,(26205人评价),作者/译者： [日] 高野和明 / 赵建勋 ,出版信息：  上海文艺出版社 / 2020-5-15 / 42.00元,https://book.douban.com/subject/34996429/
玩具修理者,8.7,(1446人评价),作者/译者： 小林泰三 ,出版信息：  角川書店 / 1996 / JPY 1361,https://book.douban.com/subject/1316584/
1Q84BOOK1:4月-6月,8.7,(1465人评价),作者/译者： [日]村上春树 / 施小炜 ,出版信息：  南海出版公司 / 2018-9-1 / 49.60元,https://book.douban.com/subject/30203786/
坂本龙马第一部,8.7,(705人评价),作者/译者： (日)司马辽太郎 / 岳远坤 ,出版信息：  南海出版公司 / 2011-10 / 32.00元,https://book.douban.com/subject/5939321/
挪威的森林,8.7,(5536人评价),作者/译者： [日]村上春树 / 林少华 ,出版信息：  上海译文出版社 / 2014-4 / 48.00元,https://book.douban.com/subject/25859657/
岁岁年年,8.7,(519人评价),作者/译者： [日]川端康成 ,出版信息：  王述坤 / 上海译文出版社 / 2018-7,https://book.douban.com/subject/27197830/
狮子之家的点心日,8.7,(168人评价),作者/译者： [日] 小川糸 / 廖雯雯 ,出版信息：  湖南文艺出版社 / 2021-4-9 / 49.80,https://book.douban.com/subject/35390395/
春宵苦短，少女前進吧！:森見登美彥作品集1,8.7,(3112人评价),作者/译者： 森見登美彥 / 劉姿君 ,出版信息：  麥田出版 / 2009-9-3 / NTD300元,https://book.douban.com/subject/3920144/
雪国古都千只鹤,8.7,(1102人评价),作者/译者： [日] 川端康成 / 叶渭渠、唐月梅 ,出版信息：  译林出版社 / 2010-6 / 20.00元,https://book.douban.com/subject/4814372/
像阿德勒一样思考和生活:用心理学解决人生必须面对的难,8.7,(454人评价),作者/译者： 岸见一郎 / 郑舜珑 ,出版信息：  上海文化出版社 / 2018-2-25 / 45.00元,https://book.douban.com/subject/30156481/
你想活出怎样的人生,8.7,(10205人评价),作者/译者： [日]吉野源三郎 著、[日]胁田和 绘 / 史诗 ,出版信息：  南海出版公司 / 2019-8 / 49.5,https://book.douban.com/subject/34659228/
隐剑秋风抄,8.7,(489人评价),作者/译者： [日] 藤泽周平 / 高詹灿 ,出版信息：  译林出版社 / 2018-8 / 58.00,https://book.douban.com/subject/27169753/
